Driver,LapNumber,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index,Year,Event,SessionType,PC1,PC2,PC3
27,50,HARD,39.0,65.18398293908696,72.72138337870635,0.3479231061103475,4071.228978882115,548.3916858172058,144.38841153326786,532.5485689133593,45988807.8324794,2023,Saudi_Arabian_Grand_Prix,R,2.2920239093469497,2.032565054323661,0.7328098208747403
24,56,SOFT,5.0,57.17726087611724,70.14826151715707,0.3911579660636653,3362.7362205570444,344.69018383451066,80.84965773792331,248.7104882431813,32184897.71958572,2023,Bahrain_Grand_Prix,R,0.4895728343974611,-0.1205092341621028,-0.8426329974962601
63,33,HARD,2.0,55.23933750636732,62.818705381161145,0.4158007446135642,3222.024969273428,329.73469723597395,54.216962316738126,239.119348907848,29958806.371729054,2023,Bahrain_Grand_Prix,R,-2.6253495549491155,0.117438012308833,0.3874476093269156
10,42,HARD,27.0,65.1861918180165,76.84096951594464,0.3132571785106731,3770.662214133552,594.4036293049658,175.19243040177182,347.7393137158279,42949796.37573656,2022,Saudi_Arabian_Grand_Prix,R,0.6616105858908142,-0.9971000728054212,2.2002020587560835
16,38,HARD,7.0,51.50276747957366,57.287696564787154,0.4109370037604127,3065.7461338589947,313.75976469982567,57.526909613661545,236.8113705152305,24895899.05235354,2023,Mexico_City_Grand_Prix,R,0.7513537564616019,-1.1299687308572444,1.318452037754937
47,48,HARD,30.0,58.18165653615408,64.82070803750716,0.4015584923808842,3831.95791921557,460.4420914889423,100.9278349886598,684.8818907401131,41269018.41166259,2022,French_Grand_Prix,R,1.8874297760267988,-3.5101248378877425,-0.2203863295187585
16,58,HARD,36.0,65.06116627654333,78.4255507530022,0.3774899632740156,4578.445926153462,536.6063880035681,103.46625292971376,749.1116238103378,45305129.048863605,2022,Australian_Grand_Prix,R,-2.8509989055261693,0.0184955732842705,0.854101766463911
44,54,MEDIUM,8.0,53.18292053230291,61.48054703572255,0.3998771321121447,3093.0376215016818,472.9838662916128,71.72168007671819,233.2332310767883,24337246.7845664,2023,Hungarian_Grand_Prix,R,0.0087461485560255,0.6901018602010474,0.8998413859685216
20,51,HARD,37.0,69.08078175998017,77.38569140163862,0.3485574088497231,4175.135222895599,336.55745626782937,72.00239954627398,269.2539747978884,40127280.55466959,2024,Italian_Grand_Prix,R,-4.735429971933456,1.542323770312788,-0.592981344555474
24,27,SOFT,2.0,63.03515914755515,70.23217806837629,0.3690140561772039,4097.496210293933,465.016852458161,176.65203425944847,796.7602775353553,57210837.97185439,2023,Belgian_Grand_Prix,R,-1.14106984636712,-2.7970016846081043,-0.2479775726891459
33,35,MEDIUM,20.0,66.65070005823657,79.13935931813839,0.3365475006673296,1763.0416147389958,385.04365335251856,99.82991691228636,127.2673510193431,27923313.86105975,2021,Saudi_Arabian_Grand_Prix,R,2.188456042596065,0.1858654152227496,1.8466961655138905
24,30,HARD,2.0,56.27825782805988,66.10701735340987,0.4192587881526731,3132.102739070149,338.26514284638114,78.54145118816463,247.6080604899195,30209109.40854457,2024,Bahrain_Grand_Prix,R,-1.4853033543002858,-0.6998254699649115,-0.6854963015402129
20,61,MEDIUM,45.0,60.12315339254484,72.16003535104855,0.3911059254337437,4041.2791128403182,484.556485767799,178.76761399430188,555.1878735868621,33850823.26506728,2022,Emilia_Romagna_Grand_Prix,R,-0.4093649227479611,-0.5586040053885855,-1.6566389088153526
63,28,MEDIUM,2.0,56.6317725636005,65.57405388898918,0.426028426595289,1687.4403689802225,242.46600644343687,59.4202478766581,121.51117475382895,17962551.04947337,2021,Emilia_Romagna_Grand_Prix,R,1.880490421708945,0.3222464152279378,0.6669011113004424
11,49,SOFT,18.0,62.70578472960694,75.50977869792277,0.3732959912012736,1764.0470824419797,315.29023472522044,82.3177663992759,118.8914894769596,19983428.60092558,2021,Emilia_Romagna_Grand_Prix,R,-3.262247861070368,1.5201552225763268,0.378208168511808
33,44,HARD,32.0,56.91759711105173,66.38182427391276,0.3972904987749807,1716.25651721818,242.0064855941848,83.50855062982372,145.0784446937872,23380185.93035068,2021,Azerbaijan_Grand_Prix,R,1.9475793537067787,1.5458405994100393,1.0275442225431362
63,71,SOFT,5.0,52.95276968825915,58.33810964813484,0.4115711573807633,3090.6997239212974,320.1231293153625,55.813862346532,220.6869627804562,23621324.193062767,2022,Mexico_City_Grand_Prix,R,-1.7388441988936227,1.0139600785620797,0.1227899981110945
55,42,HARD,32.0,56.38588643139203,65.823556862656,0.4152323746634623,1638.592627062013,246.15780469076768,105.54078406622727,145.51919084730417,22905934.153608948,2021,Azerbaijan_Grand_Prix,R,-0.4585583911132985,-0.952748833473011,1.2038134342457036
3,36,HARD,4.0,56.84106214810779,66.34886882026503,0.3772126595093926,1673.2781315531602,217.66585286149527,54.95341945018662,101.4368753588507,20543021.595808454,2021,Bahrain_Grand_Prix,R,0.0844310858158665,-0.4245157223846918,1.4234554384019975
18,50,HARD,42.0,64.49912966791264,77.44719693296763,0.3374601474648258,4092.088510759408,489.899113195967,108.56171545902431,329.4294448990465,39025628.03605174,2023,Australian_Grand_Prix,R,0.6545990339407817,0.5742842051703524,1.2868773846871495
4,67,MEDIUM,20.0,57.22369466644314,68.62815381043686,0.395008982719947,3445.988033597547,377.2984200996191,166.07599634266833,304.529936064872,26744941.641429577,2024,Canadian_Grand_Prix,R,-0.0330634389346561,-2.486905667470336,-0.2122234191053139
31,48,HARD,18.0,56.86718072241388,65.81909636311394,0.3751163491295498,1727.065945851074,285.3728894312732,62.76125951388802,136.142580191757,18526129.553981192,2021,São_Paulo_Grand_Prix,R,-2.1547099750493337,0.0833350290074328,1.1725850889133154
3,58,HARD,38.0,52.31138794345093,57.51620281150191,0.4141859862146607,1572.4270969100546,269.673999354428,56.497681582413016,107.22463370496752,17342592.26239282,2021,Hungarian_Grand_Prix,R,-0.6314718342986327,-0.139551222079583,1.988309037889863
3,46,HARD,17.0,64.33857559618512,76.88316047868689,0.321440605395893,3818.2881969589166,535.3223103831558,87.58317169129025,303.71925132975457,36842275.44258192,2024,Australian_Grand_Prix,R,-1.4606684129578216,0.0009315203581647,1.1852683970825115
3,54,SOFT,9.0,53.01778340249498,58.62197124798806,0.4014277198929779,3207.424183905735,414.35628115621,83.70936433885551,767.1573942031666,29114314.058936942,2022,Spanish_Grand_Prix,R,0.2296070219155855,0.9844478740765168,-2.500712947176427
22,68,MEDIUM,24.0,52.00291667057476,60.7067825383109,0.4190729911909158,3159.9310583004963,445.90246176920914,66.31151186683458,323.37227691814354,25300565.69171705,2023,Hungarian_Grand_Prix,R,-1.854103944876506,1.8210933450747973,0.6955675680669747
16,53,HARD,27.0,60.74381670584224,71.42374866153048,0.3742796131837574,3475.9099293263257,515.360124228302,122.24069134630918,248.7835888442216,38336019.1735369,2024,Japanese_Grand_Prix,R,0.5297295585939871,-0.9762273082242732,-1.3502182661809636
2,16,HARD,5.0,66.11064586741738,70.86156426947201,0.3534549452296386,4481.057205568432,314.3367661996172,141.9140731066362,740.1918123505681,46922162.317563616,2023,Italian_Grand_Prix,R,0.874612002717044,1.2490571650404885,0.4263427107383464
2,43,SOFT,2.0,60.75924776718357,65.56281463858492,0.3567425757830096,3866.861195132633,645.4154637881737,162.99382510102137,621.18713068547,42931279.31885854,2024,Japanese_Grand_Prix,R,-0.3204962446999854,1.9515510504548408,0.0686134878190032
11,37,HARD,3.0,55.63769011124512,60.78524323502533,0.3923732586264427,3423.524077171365,340.4104166194155,76.60867175992277,240.01148609526348,30883041.51158747,2023,Bahrain_Grand_Prix,R,0.8486527119778589,0.6362804929085514,0.7715583464525356
11,51,SOFT,23.0,63.79841672074474,72.81576485033007,0.3534546439449125,3808.624083399504,508.2280470544824,135.38650422152767,300.54890419055664,40911405.94032449,2023,British_Grand_Prix,R,1.272648721501353,-0.5143814509972234,-0.5691641843778433
27,51,HARD,12.0,61.23845613625576,68.69785612291739,0.3873509119494847,3621.524012984965,383.2162078253541,99.71218377834994,284.51617180321546,27722207.32038116,2024,Austrian_Grand_Prix,R,-0.8654982384159722,-1.2782075820525731,-1.6478707021092296
3,48,HARD,30.0,58.75410751075643,66.4397736192799,0.3456328245734056,1903.3829697379565,262.42088233090385,70.8831720252846,119.5359013915064,22675868.37603113,2021,Abu_Dhabi_Grand_Prix,R,1.9790639308710043,-2.1201774491779606,-0.5933476318513274
44,47,HARD,11.0,57.27023442296616,70.092189333985,0.4030000120985206,1744.1877887234573,370.542700087214,77.73816045194336,133.70108729830946,20651474.55966525,2021,Portuguese_Grand_Prix,R,1.2217726182456603,0.9023786669310948,1.216169822922019
3,50,HARD,33.0,63.20320924852445,71.59000584162818,0.380074644021064,3650.7455351635913,345.32298372563986,88.02882094727428,290.11228763775034,39668624.28925792,2023,Las_Vegas_Grand_Prix,R,-5.535535813762625,2.484207949107482,-4.187975234796164
23,55,MEDIUM,11.0,56.42189970325767,60.548435795650136,0.4164172595546325,3524.9585377572894,602.7541528233072,112.76156926149524,223.907749114074,29932883.07281799,2023,Dutch_Grand_Prix,R,0.7027926386802,-0.4133687206138703,-1.215393418761896
10,49,MEDIUM,5.0,62.32439104857485,73.11011428951085,0.3398815263512445,3693.970639767401,543.16582176154,120.07470844530069,264.4399610179714,36228171.23719821,2023,Qatar_Grand_Prix,R,-0.8901265403080157,-0.3406237194672964,1.8540504426592963
11,51,MEDIUM,8.0,54.55907842550038,59.07575605142583,0.4301304357380596,3631.145879563663,336.8022469469762,65.00631142396574,411.58675473541547,30171467.44489441,2024,Canadian_Grand_Prix,R,1.4891776730102926,-1.462466806808088,0.0876653456279072
10,31,MEDIUM,3.0,51.99684360009681,60.37293096708937,0.4322285173220326,3719.154945135054,521.9131703868028,292.9748563053051,575.6624238690491,30281286.646637566,2024,Hungarian_Grand_Prix,R,-0.82436860334633,0.0747837795116405,1.3868119968539427
6,48,SOFT,10.0,62.21765171312285,67.79531142258088,0.3931286535365557,3909.6992736778593,496.1058686634116,91.28911877566024,242.98017756070416,39984860.78734519,2022,British_Grand_Prix,R,-1.1673437005463352,-0.5715691748645352,1.7487486246794566
5,35,HARD,11.0,57.66193354947096,68.70097386221144,0.374199001125184,3324.1023555790894,428.68415605395296,76.90741294158114,228.0766589082721,32248806.42113681,2022,Abu_Dhabi_Grand_Prix,R,-1.769823529981501,0.344673490855312,-2.2984501586797035
22,56,SOFT,12.0,58.11233841892131,67.16813115047454,0.3723487620354411,3452.667390156562,488.7551916981054,93.63429383700186,187.03324270329213,30433541.88018192,2024,Spanish_Grand_Prix,R,-1.5852814478312958,0.0379179633455456,0.7764536643522221
18,57,MEDIUM,3.0,62.719185940070346,73.40468993240958,0.367415038560569,3772.671142492097,376.1155662925535,90.98881462409028,300.16065524048673,27850960.732693087,2023,Austrian_Grand_Prix,R,2.216364754911421,-0.8519396375018679,-0.5278020355884198
3,46,HARD,46.0,42.63002135693964,48.04872326592472,0.4604529235662088,2735.6157944254464,510.9780571202224,184.33315862393405,410.3487079913584,19642354.028135605,2024,Monaco_Grand_Prix,R,0.2127843555998673,-0.350506067199362,-0.5229197945814604
63,49,HARD,16.0,69.98133784749706,79.00270324166543,0.3434421736812526,4876.776813025669,322.9612902611597,79.94859401040546,771.7566467367986,47153911.9565652,2024,Italian_Grand_Prix,R,-0.5279557594052601,-0.9276615702656056,-1.1365981807509111
18,30,HARD,3.0,55.95669050959425,63.811311251295805,0.4119370830432044,3200.3221273611844,323.7062114646528,73.59230891978754,231.87963745754536,30872461.48167441,2024,Bahrain_Grand_Prix,R,0.2638208000748327,-0.4233588063115711,1.2504883477055366
63,57,MEDIUM,39.0,60.16294758705156,71.92183163384357,0.3856547291477122,3846.4842810968144,450.1053978785988,184.57369809836925,388.141628798677,32406295.48704025,2022,Emilia_Romagna_Grand_Prix,R,1.9098839945725248,-1.131214775008238,2.13046879366434
99,39,HARD,16.0,61.76095892439555,71.73444664620546,0.3907356856765683,1696.7416839857317,216.24441572336772,63.500140345871614,117.5630525611696,16938350.116470244,2021,Styrian_Grand_Prix,R,-1.923714395582947,2.0093731397804504,0.6372914988307928
63,45,HARD,33.0,55.63671600812685,63.83726867346925,0.4013083676633571,3399.8186825204843,321.46680000035457,102.25828304415155,299.02228800869136,37122057.83387555,2024,Azerbaijan_Grand_Prix,R,2.0303305398959,2.1684080268100443,0.8610632881791832
63,57,SOFT,6.0,57.3638914675128,64.24054634089204,0.3737344393448338,3552.6614012940977,645.7459671711159,163.55960573573216,425.12703445864383,30381244.15096321,2024,Dutch_Grand_Prix,R,-1.3379541672795026,-0.0617852738693534,-2.0953423914990945
55,19,HARD,2.0,54.17176291824112,61.95591779334704,0.4113270408483475,3368.808767250192,480.0023944615811,148.74104296454863,576.656867555301,35524015.12973075,2024,Chinese_Grand_Prix,R,-1.9598699044514167,0.9933426302651452,0.7671047549513065
20,50,HARD,24.0,62.94161378228188,71.39455553492277,0.3580074378291445,3853.8377291873417,325.5658744468667,80.09455917991087,348.6745110505051,41819975.960269615,2023,Las_Vegas_Grand_Prix,R,-0.9000717244574159,0.4426893952357699,1.153466770806988
31,53,SOFT,13.0,55.19152298862847,66.71527506982999,0.4117602184238378,3116.3088545872474,319.165753633612,78.36927938686375,267.01384866919966,30515846.97519829,2022,Bahrain_Grand_Prix,R,-0.7017541824080744,-2.388074139216284,0.3248623577674172
1,52,SOFT,12.0,45.73939695489816,51.30960044129967,0.4383729864621958,2797.1338876073246,338.1151462345587,83.15764583735128,230.13316367252105,25636075.388799608,2022,Singapore_Grand_Prix,R,1.1198812616380902,0.1531994512594008,-1.3745331897713458
31,4,SOFT,4.0,61.83452740225181,69.33377389917823,0.3961655996935266,3341.441588739728,463.3437061036688,80.54785115562574,319.60394189402274,37313324.91970183,2023,British_Grand_Prix,R,1.773799238950465,-1.0771725224548112,-0.7575871001163328
77,60,HARD,34.0,51.55469898704846,60.27377351373044,0.4358158452760924,3456.083966831164,451.28831377416935,70.59463140650081,581.7976612138733,29008051.13516569,2022,Hungarian_Grand_Prix,R,0.4937743109000807,-0.0202689797855739,-1.3166364654573988
9,24,HARD,10.0,57.04355162622235,67.57956292278794,0.4069615478558133,1694.9762664159523,266.45708785957765,61.91695068122168,157.02522529474376,24056756.45796648,2021,Russian_Grand_Prix,R,-3.4569757370356133,0.3326165338082232,0.3335146566047774
4,48,SOFT,9.0,55.85132765289846,61.7525682270182,0.4127429879713725,3310.510104826148,491.1282496861478,77.59786300981364,335.7124751010117,27796901.14610284,2022,São_Paulo_Grand_Prix,R,-0.643660747109843,0.8049943858622992,-1.7072575335938402
4,47,HARD,43.0,57.83200051552964,63.067948693278,0.3746438580278881,3438.0483037843537,444.6402834508041,108.93704957980675,430.863554292694,35760759.122594826,2023,Miami_Grand_Prix,R,-0.4227887451804123,1.82176687364006,0.6569325786213436
10,45,MEDIUM,3.0,61.79943066633347,69.30911555486026,0.3909514737147263,3510.356333997413,391.001194523552,93.56026716804092,228.32203531176003,26386734.31011053,2024,Austrian_Grand_Prix,R,-1.0002231016796417,-0.1239375427455864,-1.4363543627331818
3,68,MEDIUM,26.0,55.73313683666036,66.04691644266735,0.4067291544963565,3670.203790905584,337.30211319151925,67.23166205346823,518.5781593035281,29093081.02468558,2024,Canadian_Grand_Prix,R,-0.4583114453520659,-1.1552417517307654,-0.9042050823959548
6,50,HARD,27.0,66.86736817090124,73.96667979652986,0.3756468282407978,1939.5410977753627,188.6740751163504,57.43166727288549,265.1592692636796,25084217.242980715,2021,Italian_Grand_Prix,R,-0.6148255501447266,0.4947709049451623,0.9896457481217834
10,10,HARD,2.0,59.94848816110378,73.08441775674744,0.3559605156481665,3756.8423423424383,402.22573881321847,101.31812478961224,704.6551303633502,32735183.19076486,2024,Emilia_Romagna_Grand_Prix,R,-0.5352699719048227,-2.1859829441278635,-0.6213036121248618
10,55,HARD,37.0,55.46481861392724,65.57708758237627,0.3859669762359753,3494.986228303944,497.43704783119705,110.5979305161255,330.83745841963696,36649503.66912409,2024,United_States_Grand_Prix,R,1.395946628875077,0.34581741028281,0.9084358989824618
5,52,MEDIUM,18.0,59.38794701255235,65.50708999021286,0.3878112128311694,1752.3033182924587,311.4419442384762,71.67900142856243,112.66655698009214,24232671.77852892,2021,French_Grand_Prix,R,-0.0234678382530054,1.8751429989684785,0.9447984648826568
55,52,SOFT,5.0,66.07440902024351,78.61311577836793,0.3476298701292978,3961.1020906311,580.8000285821228,180.350394491499,364.3526712794375,44527123.019639626,2024,British_Grand_Prix,R,-2.8019562347221183,-0.1858213006412329,-2.459261442850629
22,48,HARD,20.0,63.24804344271182,70.57019031958389,0.3637061880515732,4126.650151293937,371.7908393369007,110.09946324154453,494.25717842396347,44731694.84224363,2024,Las_Vegas_Grand_Prix,R,1.0542819771170795,-1.4300524313226373,-1.4568658006466595
81,47,HARD,32.0,55.425324016047874,63.55603377351485,0.3950530505468942,3215.190334395056,313.7272546744332,89.31438012527556,329.3378762734279,36287099.3497443,2024,Azerbaijan_Grand_Prix,R,-0.0031550315699273,1.4652865255932666,1.535545499021409
18,31,HARD,15.0,66.44089429802985,72.4399568457175,0.369240535320914,3924.68357028219,304.4500522849915,79.90400067392639,289.0278332142137,39517145.66641622,2023,Italian_Grand_Prix,R,1.3015232532023884,1.489320163402699,-2.2429022039861803
77,57,MEDIUM,9.0,52.355484459500005,59.00356764024927,0.4028146847800695,3311.4738435269724,403.8619393088287,113.42610386041208,258.83497983314555,25391335.74762635,2024,Mexico_City_Grand_Prix,R,1.9568523434274927,-1.435230338743359,-1.1851252116926232
10,51,HARD,10.0,64.47025477563685,77.61614400590999,0.3158159121522277,4203.431180127734,489.0109151003304,88.8351681831633,396.1761140483201,39685022.13071071,2024,Australian_Grand_Prix,R,-1.410392763938655,-0.4725819135486796,0.7457454277985619
43,35,HARD,6.0,50.12100774525632,55.58492956829522,0.4438087837510449,2951.809870914078,351.1095739026397,67.80430881947947,207.78774493070875,26634004.87016876,2024,Singapore_Grand_Prix,R,-0.9916694411314718,1.3923683930405248,1.124416640898107
24,20,INTERMEDIATE,2.0,55.36698018368164,63.23795010373082,0.3874509547210454,3591.844289371742,447.8642621721268,100.6110402051048,639.1804194488365,38408940.97448144,2022,Japanese_Grand_Prix,R,0.8206340464393348,-0.0137324345577857,-1.3338401192714258
31,70,MEDIUM,26.0,55.84259266457792,65.738456854206,0.420830592986453,3697.898076453349,333.6505013359337,91.41158625512551,656.3520607391462,30742132.905681536,2024,Canadian_Grand_Prix,R,1.7414937245638245,-1.1071467794061511,-0.2405280372995644
99,55,HARD,26.0,62.36530265810237,73.56706108860482,0.3727319254878205,1797.3481949514469,237.48995246062324,63.05703214772286,104.5254605791078,17454815.245180726,2021,Austrian_Grand_Prix,R,3.650385873236136,0.234617395204828,-0.982132867017288
2,50,HARD,21.0,63.99420081811919,72.26057615951625,0.3593841003869249,3826.2930710167902,475.27634500304777,96.39589891228796,257.60646916764966,36988582.27277428,2023,Australian_Grand_Prix,R,-1.3371297727560012,0.2596894401627462,0.4638551482969733
10,49,MEDIUM,16.0,59.625148110544,71.02466738848854,0.3443606015422842,1970.747328294758,272.1773998409459,86.27601709025024,125.98522157931755,23653559.949875563,2021,Abu_Dhabi_Grand_Prix,R,1.866806183758081,0.4927436638893415,0.9295569432584878
55,60,MEDIUM,33.0,62.470347001215366,75.98583313247609,0.3992958184810366,1934.5050042100504,323.39243612100125,79.51235977902566,116.99638084966124,20551631.19684683,2021,Emilia_Romagna_Grand_Prix,R,3.7586638995933424,2.18890529943509,0.6457912116695095
77,53,HARD,38.0,54.02973376181125,60.59902661740581,0.4169027451041841,3699.3351840718265,508.4689937507365,148.544311799557,620.0845310796619,38006592.37588863,2024,United_States_Grand_Prix,R,0.8878349202249564,-0.1155734143673437,-1.7955124872451182
16,64,SOFT,9.0,58.04015709102446,70.32303682304804,0.3682117117255992,1691.7492285237313,339.3887978961636,77.90642150116088,140.524304562213,20850931.40732154,2021,Spanish_Grand_Prix,R,1.4794227974500946,2.235505655100439,-2.0047244947164446
18,52,MEDIUM,25.0,62.06410257735453,73.04118590157908,0.3799367415929441,1820.970571027628,299.6051607370125,95.57235240506073,116.535413521461,20672907.77146898,2021,Emilia_Romagna_Grand_Prix,R,2.045902309964087,-2.1108926071581235,-0.6443690603357513
27,53,SOFT,5.0,56.92932095729631,65.58181276886933,0.3961822573448437,3433.4719880883963,616.7344431149289,114.76330930278442,232.5339690834336,28827663.060334485,2023,Dutch_Grand_Prix,R,-0.0832072386685235,-1.22419701536277,-0.8328241364022344
14,7,MEDIUM,7.0,65.79256457266908,75.56003656288144,0.3734034008012247,4340.338787898941,319.0302694243043,112.43697316042572,674.2457451587751,43033317.17739086,2022,Italian_Grand_Prix,R,0.9394479519769756,-2.49395856404536,-0.4704405593338583
10,55,SOFT,9.0,56.78264158360934,64.43241799066071,0.4032594342620564,3422.727610368356,613.0046451398182,110.35379432004798,216.35686036859315,28534137.14815544,2023,Dutch_Grand_Prix,R,2.6470252624089308,-0.4829969866913311,-0.3509057586082029
44,63,SOFT,21.0,57.21026964489911,66.20826494650855,0.3864617289705316,3303.712783583425,483.7622403806712,90.00402891663676,373.7969778563098,27597713.879911564,2022,São_Paulo_Grand_Prix,R,-2.6060899970919635,-2.1156693463742564,-0.0525517641511477
33,62,HARD,27.0,57.281534025935926,67.64016133154469,0.3998756036948218,1785.4660809759796,364.4946900092283,87.41453755501104,142.84831144002814,21840897.93460413,2021,Portuguese_Grand_Prix,R,0.59314732472736,0.4682207070057835,-1.5842493466010656
3,63,HARD,17.0,51.87306535410849,57.06286374512268,0.4167845522728355,3255.079860397855,481.5034564405928,162.62481899951868,382.5798595226353,26328631.999317348,2022,Hungarian_Grand_Prix,R,-1.840607164850915,3.1272519919007897,0.480396675116631
18,31,HARD,10.0,54.54351489409886,63.51185943247633,0.4436170800168183,3676.662713892367,315.8987505550304,98.34922966244004,687.3792738682184,42000652.25845513,2024,Azerbaijan_Grand_Prix,R,1.693512812131735,-0.4721142334501575,-0.7928121231025829
23,15,SOFT,2.0,58.16689210719417,56.49864184284642,0.3787725400403737,3899.505565419889,537.7553033924513,139.6235647710628,572.0357774916325,43826943.80486566,2023,Japanese_Grand_Prix,R,0.6730931724361485,-0.0237634256218703,1.6867881769180917
81,56,MEDIUM,5.0,62.57011775349182,68.10535376511494,0.3642593709185072,3290.36482432226,352.79729682756386,76.06387067761743,206.42068899081008,24965631.292821724,2024,Austrian_Grand_Prix,R,-1.5242737995701932,-1.901599222210612,2.320047999497133
3,59,HARD,29.0,56.47825444302943,62.59137249885123,0.3643577422094474,1718.9001396099738,372.9725940946099,87.50611970716984,107.72642300607504,18825711.09159217,2021,Dutch_Grand_Prix,R,0.57122904917585,0.1216812223415526,0.944497050046792
14,54,HARD,15.0,52.60270316940272,58.825760727156776,0.3949513924240677,1512.8491410431689,221.697661581658,54.559370593774105,105.53797733454394,15428764.97177684,2021,Mexico_City_Grand_Prix,R,0.6811529687096815,0.8660627327433691,1.3121541828194805
3,49,SOFT,2.0,54.98812903012624,64.80644729130061,0.3667532604747009,3312.993806240519,531.3208081901932,145.77148464751366,321.85332532058914,35351446.60082015,2023,United_States_Grand_Prix,R,1.0930989494021806,1.2827672294843273,0.4683379478249328
10,65,MEDIUM,41.0,56.5574772902538,66.01451371991976,0.3915835677123872,1780.5098547834325,352.5380643516134,88.51086972703197,126.7530043224348,21210553.12377369,2021,Portuguese_Grand_Prix,R,-0.4320331653456579,-0.9209943391801854,1.864885439076454
31,66,SOFT,2.0,53.27143340844954,63.60196330196326,0.4463702566578016,3593.78381883968,527.3299303716308,256.36156679130886,464.8843276242623,29971938.181137893,2024,Hungarian_Grand_Prix,R,2.305904348696193,-1.243642154264915,-0.7908002281427212
18,57,MEDIUM,29.0,58.15253334754181,64.06286511762255,0.3950486377117647,3687.806832029177,479.7362637207252,151.96367029348917,382.81630095780463,38987993.293670736,2024,Miami_Grand_Prix,R,0.1982326976126317,-0.3711360952324974,-2.132810869715373
81,3,SOFT,3.0,53.28917713235467,59.47443004610152,0.4160937232733128,3240.0231837064016,324.8870981071597,63.51904430238521,235.9847967099208,30585005.3221688,2023,Bahrain_Grand_Prix,R,-0.3627540510457914,0.91411621283892,1.2101243256458851
63,63,HARD,32.0,52.544897105222375,59.69058135155653,0.4104568108534829,2995.180904148041,326.9619898653594,51.77508553091372,243.0935971294999,24751728.41587674,2024,Mexico_City_Grand_Prix,R,5.522088723108928,-2.445470141226512,0.0943128561045048
77,19,MEDIUM,18.0,60.95439396503334,69.22436247778323,0.4134370589747493,3418.467214005274,485.4931727497169,84.12270192518861,220.57558243142205,37610619.3462292,2022,British_Grand_Prix,R,1.3178144830290293,2.047700290210284,0.4906900911160487
4,48,HARD,18.0,51.36449050153335,57.86463145657364,0.4207158544449619,2902.652414133024,332.0434421912661,68.51787941647991,226.5407665388072,27799512.63706152,2024,Singapore_Grand_Prix,R,-0.7090605949546862,-1.3291039125595143,-0.7454777405626715
1,42,HARD,30.0,55.491423673167866,64.71962456620803,0.4169734276491816,3250.71761673126,309.71497862844444,109.89305491865224,255.65271565551228,36054084.64808614,2024,Azerbaijan_Grand_Prix,R,-2.764991998644448,-0.27680638979507,1.1979441347805433
63,36,HARD,5.0,53.78468524877939,60.530130471384574,0.408547444508667,1614.15957719266,307.4265687903533,89.73333480431461,113.40243168683664,23196692.104700603,2021,United_States_Grand_Prix,R,-1.048171705834792,-1.4630457804917567,1.6911242529270525
44,51,MEDIUM,21.0,42.40855645881204,50.66756407592697,0.4464275252950667,2497.4234503919656,518.255484791348,101.65984128437474,171.06435265919083,17597957.22171774,2022,Monaco_Grand_Prix,R,1.157156292788679,-0.323949043248464,-0.8579096063922709
10,65,SOFT,9.0,55.89466322231615,64.83636005915413,0.3884264079190889,3804.743440726322,588.1110029003393,107.54370013479122,689.6266708047531,32637068.800503545,2022,Dutch_Grand_Prix,R,2.6751954299502567,1.7705888835700652,-1.5888088675317964
20,35,MEDIUM,17.0,53.07833362222235,64.56766547588784,0.3978356315734443,3272.968692198815,478.6744367688219,95.5759754307302,283.51785553786993,33181592.144525588,2022,United_States_Grand_Prix,R,0.4099169943860074,-1.4075965978977694,-0.4986433174246208
10,64,SOFT,17.0,57.35501926120861,69.2143737186334,0.3699490370291851,1652.586736983521,332.8637278990806,71.51549085915966,121.82416197465766,19721564.707224533,2021,Spanish_Grand_Prix,R,3.409161698345839,-1.845703548029184,-0.060086207792478
11,42,HARD,10.0,63.66168157973827,70.62544407276548,0.3786480597347649,4275.033218828847,355.53761446487937,106.69875304476312,844.1682624272948,48014317.78502582,2024,Las_Vegas_Grand_Prix,R,-0.1332684609258136,0.4533466090730936,-2.169629656725356
7,45,MEDIUM,16.0,56.70264081115328,65.98869174898897,0.3958902567930391,1621.2009947634788,205.130231221088,57.82896551905605,107.65046866577951,19610604.07666312,2021,Bahrain_Grand_Prix,R,0.8126880792568009,0.3345532652185896,1.496053526116597
20,44,HARD,27.0,64.35497305616083,71.07674081084313,0.3480499360318924,4379.433001736909,505.514333934089,130.9406073178471,497.8806747891553,54706127.53275961,2024,Belgian_Grand_Prix,R,0.7349755501562335,-0.7515286566067608,0.0804448421806955
55,47,HARD,9.0,56.84861474993729,70.02042357464829,0.4022249333708337,3056.8191831236336,336.78364938709586,64.0151213133027,288.8705183322291,23509551.04627104,2023,Canadian_Grand_Prix,R,-0.1369512552700886,2.5660865731029325,0.4380547974112708
63,55,SOFT,13.0,56.55476909116294,66.03346304235747,0.3799351126292932,3768.9216215389615,463.3629873150796,74.09854505994629,365.5533326364312,31165525.82547822,2023,São_Paulo_Grand_Prix,R,-1.459799326908512,-0.9317177926243734,1.7874473843529666
