Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_Index,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Avg_Speed_mps,Brake_Aggression,Max_Lateral_g,Max_Longitudinal_g,TyreLife,PC1,PC2,PC3
22,46,HARD,2024,Australian_Grand_Prix,R,81.134,37304693.42986418,3856.2453887501633,491.5068725101093,64.31249406318268,0.3079137580344288,82.61835178242826,255.9879036962316,10.0,1.373804368979004,2.195221956388739,0.690821040312754
23,46,HARD,2024,Australian_Grand_Prix,R,81.618,36989485.63540833,3837.6134904710498,494.3815406468659,63.83042894085997,0.3613833908971997,84.97101860898681,267.10901112831783,19.0,1.1494301309145702,1.8463326929280444,-0.26294171495809954
24,49,HARD,2024,Australian_Grand_Prix,R,81.327,50109320.10972529,4885.969327572553,509.36053098056055,64.22643225109663,0.3497834288123071,141.49179574021812,680.6870282229405,14.0,3.508224163313648,1.8823620803090293,-0.2880573680076784
27,46,HARD,2024,Australian_Grand_Prix,R,81.145,37062800.74642012,3826.9697278815866,499.83025866380666,64.42000531424037,0.3526405881353625,104.7583930032766,271.3262631859029,11.0,1.3660730632307376,1.7976404489652653,0.06559165108383877
31,45,HARD,2024,Australian_Grand_Prix,R,81.354,38911016.27339756,3954.1784458241095,522.4974699366992,64.3401144609427,0.3743666409387979,142.3069253704443,512.985506616529,10.0,2.1844913938542443,1.5071171415606455,-0.42060183586266175
44,11,HARD,2024,Australian_Grand_Prix,R,82.444,41242242.577531725,4322.3583781668585,526.215276683639,63.315264265204966,0.3679495597139295,103.81029942287832,484.28445741734953,4.0,2.2234579840788227,1.3914714080541302,-0.2403369910744943
55,48,HARD,2024,Australian_Grand_Prix,R,80.031,39373514.62618474,4285.106350426375,544.8720296671466,65.41691757889589,0.3457202220150165,122.81459416079248,293.7369327921883,7.0,2.056163697107281,1.8216417941481298,0.28913738397938765
63,53,HARD,2024,Australian_Grand_Prix,R,80.284,39364450.23529738,3966.5376497883394,519.4083396182707,64.72447550559507,0.3332070165802321,123.0699281910274,629.3913504223719,8.0,2.465121202231617,1.8421198020333733,0.12173485759004363
77,48,HARD,2024,Australian_Grand_Prix,R,81.422,36818844.96327959,3818.56341398565,473.0458369062863,64.2770438531349,0.3352222348379877,123.1195466601154,284.7538961521964,12.0,1.465543486017739,1.989119894004315,0.23422123936625233
81,54,HARD,2024,Australian_Grand_Prix,R,80.199,41153490.089942485,4251.665907558655,493.3243632663652,65.08417851735818,0.3262698801716753,132.5202058173395,613.334597880366,16.0,2.6464125986900573,2.1374095860274593,0.06971374296364982
3,45,HARD,2021,Styrian_Grand_Prix,R,69.305,16924242.04521662,1729.9044861775874,200.07084469560084,61.94411872998951,0.3668169658397567,57.041119115201525,100.88761406388694,4.0,-3.6619598417739914,1.5733696219714213,1.2704321419489257
4,65,HARD,2021,Styrian_Grand_Prix,R,68.903,17101225.851865586,1791.4252667325516,225.2889406177773,62.37259432791005,0.37930965246961,81.39956657424952,125.07281473953472,34.0,-3.483219770585725,2.0944160432914356,0.4179186098894161
5,64,HARD,2021,Styrian_Grand_Prix,R,69.821,16642662.35455135,1776.419574461889,222.41570480363723,61.55302146069872,0.3670808788253817,63.195954314733946,120.41140652776129,37.0,-3.618403201700014,2.213924472618142,0.44997855693005845
6,34,HARD,2021,Styrian_Grand_Prix,R,70.104,17157408.66469415,1759.2822440829525,209.1611453243373,61.34315068338462,0.4040831866968684,66.8181955957393,117.48630225281896,9.0,-3.6862962089052553,1.2849889568504167,0.5968425534869854
7,57,MEDIUM,2021,Styrian_Grand_Prix,R,69.128,17213405.217085492,1844.509256786857,219.83779258627172,62.168337000721706,0.3920351498092942,62.75439949806404,116.91935935734972,21.0,-3.588718395543977,-0.044548108287226766,1.6690135371950623
9,39,HARD,2021,Styrian_Grand_Prix,R,70.951,15250167.396108467,1627.6394982865952,222.52590502712903,60.6036777996982,0.3959909545574254,73.67907679845129,125.55136974863814,18.0,-3.7504824373093055,1.4727802100136318,0.4072825943980548
11,57,MEDIUM,2021,Styrian_Grand_Prix,R,67.894,17165372.9873565,1808.267591910584,234.46372085799604,63.36187620044869,0.3804676711831077,87.49316155036765,119.77653352536608,3.0,-3.2804770448064207,-0.24452822043203087,2.3122871422982674
14,61,HARD,2021,Styrian_Grand_Prix,R,69.749,16469488.263491876,1712.7317964761794,221.8958961923553,61.53783928720719,0.3812785537905989,63.71553436758432,103.364696080104,34.0,-3.7349871958242384,2.022649135753656,0.3492289162554835
16,64,MEDIUM,2021,Styrian_Grand_Prix,R,68.738,17194285.795093037,1766.514529854887,209.68968576262583,62.58971569709161,0.3640435048219744,63.59459033856106,115.94223870530932,27.0,-3.5602575143186974,0.37917142060163217,1.9384091844447384
18,32,HARD,2021,Styrian_Grand_Prix,R,69.787,17039103.541176215,1826.8924246806416,209.6424723897176,61.53854555611433,0.3872561400127555,63.99931787179041,109.35387252153753,4.0,-3.605022286397729,1.3477425177927402,0.9508416137044069
22,41,HARD,2021,Styrian_Grand_Prix,R,69.65,16456029.874849511,1712.2305647626251,215.4929551129881,61.60352079012423,0.4051564926120087,79.32000078839795,107.87891097448076,15.0,-3.6830811377911092,1.4115293867128171,0.46449627979039854
31,70,HARD,2021,Styrian_Grand_Prix,R,69.576,16519514.357914694,1727.0998097329978,216.84403404978045,61.84399961925485,0.3754982356788546,74.35709948579469,112.10557571616016,34.0,-3.630427612641528,2.099629302978149,0.43562371488788443
33,68,HARD,2021,Styrian_Grand_Prix,R,68.017,17595204.405644733,1851.241984415509,225.74797433614884,63.12225647461818,0.3932959400593058,85.21060037434908,173.73041124813614,39.0,-3.372487766269355,2.1066224809922716,0.14814203109463608
44,71,SOFT,2021,Styrian_Grand_Prix,R,67.058,17491888.970753685,1735.8532898742435,241.11879659319555,64.14195912338776,0.3704922363372816,85.34521749700396,115.07062971836264,5.0,-3.100065857130388,-0.11152647955749068,2.8618601501586163
47,57,HARD,2021,Styrian_Grand_Prix,R,70.005,16494220.86658887,1703.6978311880512,213.5696055213805,61.50829125244506,0.3769386408215071,65.91150306817691,113.70300086391688,24.0,-3.6819664552633378,1.8551412974358261,0.6211828961318389
55,64,HARD,2021,Styrian_Grand_Prix,R,68.609,16639179.807301834,1738.651386475408,228.14611101491096,62.69603071399613,0.3965286198754118,67.32723191641658,105.87051486465027,23.0,-3.6688539860333234,1.719349884997734,0.49760117155211286
63,28,HARD,2021,Styrian_Grand_Prix,R,70.499,16312074.376040624,1684.2832356791798,210.77552811802747,60.938014789131735,0.3948614166544344,56.86505306946051,127.586446714277,3.0,-3.75308278869793,1.2048036783847302,0.8132065647516981
77,43,HARD,2021,Styrian_Grand_Prix,R,68.619,16600651.983209914,1698.6485472186428,228.90357788220192,62.57468447271268,0.366981205348329,69.67830636741233,122.74913498579292,16.0,-3.5094519376850393,1.8361148192246475,1.0168428358266517
99,39,HARD,2021,Styrian_Grand_Prix,R,69.723,16938350.116470244,1696.7416839857317,216.24441572336772,61.76095892439555,0.3907356856765683,63.500140345871614,117.5630525611696,16.0,-3.6875779456380764,1.57614323811578,0.6493542250104832
3,40,MEDIUM,2021,Mexico_City_Grand_Prix,R,81.069,14823159.195403587,1441.7381205444217,218.1749583605828,52.37565603502378,0.4174534745926583,57.11952189475954,100.88369730089131,4.0,-4.181027487889246,-1.2727702266897347,0.8687512565308025
4,67,HARD,2021,Mexico_City_Grand_Prix,R,80.617,16707203.703824492,1581.960359239369,220.6711607625332,52.538208503153314,0.4173708999422485,60.37059334071946,159.78532047057277,23.0,-3.968495016164098,0.8739085954047565,-0.7068862740844546
5,70,HARD,2021,Mexico_City_Grand_Prix,R,80.46,15840405.976571972,1490.4139185778138,215.6907739115304,52.66576363596263,0.40662904121286,54.1189879684346,112.03422226013691,37.0,-4.197887265053654,1.2848715908076545,-0.8332443259077982
6,66,MEDIUM,2021,Mexico_City_Grand_Prix,R,81.546,15982985.380914193,1555.764834640505,216.51254900007712,52.08757369283504,0.4063655058384979,50.29929867178559,130.32219722753229,19.0,-4.07171156616443,-0.8707854054358866,0.6292557259672634
7,63,HARD,2021,Mexico_City_Grand_Prix,R,80.713,15064207.12712977,1495.218278813902,223.2096561327789,52.48297824908465,0.4087194672753058,47.071992023741416,114.7467076118176,31.0,-4.237008481252586,1.1103937954248295,-0.7459342152843249
9,61,MEDIUM,2021,Mexico_City_Grand_Prix,R,81.402,15365496.64667693,1515.306268872741,216.07928477269343,52.25132746774317,0.4291253496866128,44.48164860549497,129.021049037905,3.0,-4.19361002923401,-1.4159777710854577,0.7150403989164048
10,66,HARD,2021,Mexico_City_Grand_Prix,R,80.51,16155756.35367752,1551.240870887449,216.79449554791933,52.75267077449942,0.3991267072579689,50.35986970009989,107.354225762989,35.0,-4.142614526810649,1.3202564412589564,-0.6782111828823649
11,49,HARD,2021,Mexico_City_Grand_Prix,R,79.468,16031079.482673353,1551.983067636428,228.94804101987168,53.44843836695724,0.4128805535937606,58.04294559642671,100.44154253860674,9.0,-4.035298542386235,0.683408192110861,-0.20392021264661706
14,54,HARD,2021,Mexico_City_Grand_Prix,R,80.711,15428764.97177684,1512.8491410431689,221.697661581658,52.60270316940272,0.3949513924240677,54.559370593774105,105.53797733454394,15.0,-4.079614870046505,0.919888533800152,-0.18889220092026301
16,63,HARD,2021,Mexico_City_Grand_Prix,R,80.665,16120773.432289168,1580.9698717332274,201.67802031971453,52.754996310957935,0.4026457526218488,48.3919728648989,114.04652378790648,33.0,-4.182864859140052,1.2527830836232103,-0.6823797964260736
18,61,MEDIUM,2021,Mexico_City_Grand_Prix,R,80.93,15395550.70956949,1492.8727817191962,223.05520651320663,52.44575690680709,0.4083492046392923,48.06429840572951,113.76886268373494,29.0,-4.188993993652189,-0.6621724548349448,0.4214402768068596
31,67,HARD,2021,Mexico_City_Grand_Prix,R,81.348,15576876.907626793,1488.030754113544,221.4323560164041,52.17890463735196,0.4263234624869054,50.57210322204511,114.31086625067876,53.0,-4.3427646739886825,1.397270449044376,-1.5017721409321454
33,52,HARD,2021,Mexico_City_Grand_Prix,R,78.999,16043884.567375677,1558.3276473548897,231.78745057091288,53.70622827741977,0.4120892946371992,54.81615724949851,117.42331184215156,19.0,-4.036789449790574,0.9093355118414355,-0.4093021630141982
44,66,HARD,2021,Mexico_City_Grand_Prix,R,79.82,16295229.325671742,1530.183705020585,210.88375315949543,53.21053766854194,0.4077504839364207,62.408814411249445,103.10524210140464,37.0,-4.132891662052391,1.3213885674622725,-0.79531732334213
55,63,HARD,2021,Mexico_City_Grand_Prix,R,80.081,15932378.409227666,1576.8992308413,218.7030365367509,53.01446302666079,0.4192950805152853,59.68150004267656,108.32957689583893,21.0,-4.104914347634617,0.851631669222082,-0.607896470638092
63,61,HARD,2021,Mexico_City_Grand_Prix,R,82.016,15520690.31494202,1509.848946929214,217.2462404360789,51.80720046058337,0.4204383033845197,51.002291786897295,126.33944963851708,46.0,-4.281860342614647,1.279814079652463,-1.312064105724503
77,69,SOFT,2021,Mexico_City_Grand_Prix,R,77.774,16736787.02612582,1584.98443474604,242.18117799167072,54.54888077121787,0.3977273130091692,53.05372434417209,118.47171658275408,5.0,-3.6777460695656536,-0.9874609910864363,1.6804787233175138
99,68,HARD,2021,Mexico_City_Grand_Prix,R,81.523,14697046.271734783,1459.7539119310754,221.8407319686408,52.12595003491677,0.4157212900803899,52.0190536238762,114.69994152426425,52.0,-4.341906332243583,1.461954793663783,-1.354833743657359
1,70,MEDIUM,2024,Canadian_Grand_Prix,R,75.569,24607127.515313007,3159.588489814731,332.6579219694201,57.58007527405173,0.4000661320993194,67.95317335365438,191.73637731597125,25.0,-0.9143815909623454,-0.5085223585372495,-0.19301619253385843
2,19,INTERMEDIATE,2024,Canadian_Grand_Prix,R,86.484,23056657.06599488,3102.353049616924,259.41387079324966,49.863213163681934,0.4432828429678066,67.53616019326795,241.06240704610696,19.0,-1.8002910621097648,-1.5683846186099424,-2.7681373137529373
3,68,MEDIUM,2024,Canadian_Grand_Prix,R,77.076,29093081.02468558,3670.203790905584,337.30211319151925,55.73313683666036,0.4067291544963565,67.23166205346823,518.5781593035281,26.0,0.09579163338407817,-0.7276318861401825,-0.7161583932821316
4,67,MEDIUM,2024,Canadian_Grand_Prix,R,75.558,26744941.641429577,3445.988033597547,377.2984200996191,57.22369466644314,0.395008982719947,166.07599634266833,304.529936064872,20.0,0.3067571569470443,-0.6143875002794272,-0.21152045875352282
10,70,HARD,2024,Canadian_Grand_Prix,R,77.013,29604905.63329692,3586.562537733974,316.3156676258073,55.99498085638817,0.401036271166562,75.72315311851068,657.8817247693714,30.0,0.31547291367785296,1.1460170028988703,-1.9367694453546151
11,51,MEDIUM,2024,Canadian_Grand_Prix,R,78.819,30171467.44489441,3631.145879563663,336.8022469469762,54.55907842550038,0.4301304357380596,65.00631142396574,411.58675473541547,8.0,-0.1379839627410373,-1.3528314710170721,-0.616962417365411
14,70,HARD,2024,Canadian_Grand_Prix,R,76.303,27877915.31111275,3496.5131822539547,324.5167198552645,56.28592848943613,0.4062256116101169,65.6747885034593,521.4362777381716,26.0,-0.10328404817789677,1.0464824751037483,-1.7775450610437833
16,39,INTERMEDIATE,2024,Canadian_Grand_Prix,R,86.012,22571319.19953204,3024.497091184058,240.0734426723279,51.11616390170365,0.4324224426356838,59.54893589970429,246.80256864038057,8.0,-1.8526686055521029,-1.6124236223424606,-2.2682649642339663
18,70,HARD,2024,Canadian_Grand_Prix,R,76.762,26490874.31787781,3424.0420619339943,336.73766923191846,55.91507854016175,0.4016222772794449,156.15150131342682,300.4574373917794,27.0,-0.009557757710700056,1.1503770424692226,-1.6716419447984325
20,68,MEDIUM,2024,Canadian_Grand_Prix,R,76.499,26188649.2592949,3578.7291213963863,361.0883306879176,56.40546979417221,0.4284720171886831,111.5800752559994,254.39808833293893,14.0,-0.2562937029565668,-1.100537345734964,-0.5099471337332366
22,70,MEDIUM,2024,Canadian_Grand_Prix,R,77.309,25094072.41694673,3305.2678253957424,321.38053304605285,56.30069787047308,0.4107197683260922,60.21985014064484,271.9576080714595,26.0,-0.818041084409032,-0.6838006149663369,-0.5311403431864321
23,51,MEDIUM,2024,Canadian_Grand_Prix,R,79.359,26135668.95188897,3230.489955553254,343.6770826662637,54.17641992145632,0.4307089258420546,87.74990976948664,418.2868097430632,7.0,-0.3549260985662352,-1.4431530385517564,-0.6732638820960114
24,68,MEDIUM,2024,Canadian_Grand_Prix,R,77.325,23760892.74651109,3143.504446835967,344.4993575448089,55.8796344588642,0.4275480281856382,139.2234577306593,351.44021295416303,16.0,-0.29951787858732243,-1.1116493699684258,-0.6850107751367661
27,67,MEDIUM,2024,Canadian_Grand_Prix,R,76.683,29627628.048441555,3613.9753235254298,320.7457308663623,56.38424752655294,0.4056376751936146,66.4006947055501,700.6409241574767,23.0,0.4003317116679339,-0.7742590721915239,-0.7147820020624784
31,70,MEDIUM,2024,Canadian_Grand_Prix,R,77.012,30742132.905681536,3697.898076453349,333.6505013359337,55.84259266457792,0.420830592986453,91.41158625512551,656.3520607391462,26.0,0.5253907971508343,-0.8664662259019146,-1.0057098124047008
44,70,HARD,2024,Canadian_Grand_Prix,R,74.856,27458662.747715604,3510.831106642966,320.27361637047704,57.294876448920384,0.4283726623789981,81.30104479131627,564.2027653694005,16.0,0.007453612417309378,0.6821278582614048,-1.794655387541681
55,51,MEDIUM,2024,Canadian_Grand_Prix,R,78.957,27194698.078765363,3425.68916774246,354.2620273678421,54.5731549657697,0.4350998728750819,99.6789476092092,405.82106811099686,8.0,-0.1368721700400205,-1.4317263794759447,-0.7205094476933701
63,70,MEDIUM,2024,Canadian_Grand_Prix,R,74.895,24205337.76843575,3261.926238730789,345.7606173643828,57.47140117886895,0.4014646937356836,58.61415507725413,452.2663539888404,16.0,-0.4009088464714983,-0.8144325267124716,-0.22566435347257136
77,65,MEDIUM,2024,Canadian_Grand_Prix,R,77.25,25146079.29504792,3373.465513180553,330.8041455175668,55.88347173221007,0.4162009453539388,82.48557515278308,213.3797080794196,23.0,-0.7476420464773436,-0.8094935915255262,-0.5405214320631491
81,65,MEDIUM,2024,Canadian_Grand_Prix,R,76.247,24281336.80394627,3115.579572333071,362.5343869996674,56.63996042448623,0.3873185403685971,90.66487174880707,224.2827357477346,21.0,-0.6148452563257402,-0.5618653550676709,-0.06629317986103253
3,54,SOFT,2021,Emilia_Romagna_Grand_Prix,R,79.341,21304045.65930573,1886.4290367235271,287.6499416746776,61.84310048368644,0.3469964217668886,66.63305009407568,127.68134683374711,23.0,-2.70036901722459,0.3352694958401136,2.490458130265313
4,63,SOFT,2021,Emilia_Romagna_Grand_Prix,R,78.259,20373633.331937283,1809.1930059142271,329.00187237467304,62.77675205692904,0.3567350549946468,83.19837516572791,118.9455989765047,32.0,-2.6139245594598894,0.4597347220683092,2.2251142614348423
5,59,SOFT,2021,Emilia_Romagna_Grand_Prix,R,79.074,20312969.82805452,1806.6026456122536,304.4322038725091,62.1290211329321,0.387167124269678,85.38376481023722,103.07238252362691,27.0,-2.8251347114276655,0.05197720438372668,1.9019263017144983
7,62,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.422,20346347.084230784,1881.4065226209989,302.1376684380393,61.86560848608745,0.3884654105835022,76.24328681320428,106.23752999193734,36.0,-3.0373201639890244,0.2626625707770612,1.2711030464731154
9,55,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,80.402,19281084.86935015,1788.232797436027,301.0625817498119,61.129255128974165,0.4011779263146941,71.51176232381282,115.86170874653122,24.0,-3.1702529175036274,-0.16829222273805872,1.30468776006722
10,59,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.782,19716156.89528348,1759.3804519635366,307.9457496337728,62.30385227241678,0.3736701534434553,84.6364562710222,113.42402002268506,32.0,-2.96773759828802,0.33582760280473734,1.58234886997587
11,49,SOFT,2021,Emilia_Romagna_Grand_Prix,R,78.334,19983428.60092558,1764.0470824419797,315.29023472522044,62.70578472960694,0.3732959912012736,82.3177663992759,118.8914894769596,18.0,-2.7246581232620626,0.012854692645395757,2.3255261917200443
14,62,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.396,20794895.39424667,1889.5805446521288,288.9002089555676,61.82119798178674,0.3906844687532926,78.85028850652886,115.7967739896735,33.0,-3.021881408395636,0.18868068270931965,1.303815709668741
16,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.379,21003292.3384947,1899.3196879725656,313.7599199588408,62.59163639428304,0.3985219616974978,96.5475947819114,122.97279892405938,32.0,-2.820807771219148,0.1294307869032618,1.27213675172879
18,52,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.994,20672907.77146898,1820.970571027628,299.6051607370125,62.06410257735453,0.3799367415929441,95.57235240506073,116.535413521461,25.0,-2.8535560676265925,0.13263044396865561,1.6358361865198867
22,62,SOFT,2021,Emilia_Romagna_Grand_Prix,R,78.353,21025100.58842409,1912.8379722818363,314.78300761754946,62.72766780824826,0.3590421128851487,80.36047117817655,112.05146560015564,29.0,-2.607507803540412,0.3888862785066464,2.2692883632396863
31,62,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.417,19636430.97052941,1771.9942909949086,296.2302876489956,61.81994328902752,0.4048953490116724,77.74518591722874,116.30305356566528,33.0,-3.171265905744743,0.039374936046228014,1.1145778851374866
33,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,77.524,20688189.03566671,1891.2769079763864,332.2137795469335,63.34048187659335,0.3666510462152285,77.86131209562525,114.45640034974156,32.0,-2.7741809760053604,0.45571937673059887,1.766669808327373
44,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,76.702,21840437.578525685,2020.6576429084744,330.77659517275634,63.95816996941999,0.371751374761566,75.5596661411672,140.87701868631785,28.0,-2.623347449864743,0.3662561109462224,1.8309849944273346
47,58,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.193,19218653.178771146,1748.5473223664958,307.7154912139244,62.10938575183625,0.390052403921056,89.8041099822,151.41911332671285,27.0,-2.943529864288533,0.04970516197633925,1.426536531363872
55,60,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,78.49,20551631.19684683,1934.5050042100504,323.39243612100125,62.470347001215366,0.3992958184810366,79.51235977902566,116.99638084966124,33.0,-2.9173304515421186,0.1200739340018115,1.2382726046105017
63,28,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,86.543,17962551.04947337,1687.4403689802225,242.46600644343687,56.6317725636005,0.426028426595289,59.4202478766581,121.51117475382895,2.0,-3.628234902610922,-1.122751833806281,1.0852504364523357
77,30,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,88.485,17818693.83292503,1609.4208831115857,228.0544030094992,55.33582224375525,0.4363140106544202,52.9598398991994,105.88756198516268,5.0,-3.8564152380686556,-1.2240616778556181,0.7878443749888909
99,57,MEDIUM,2021,Emilia_Romagna_Grand_Prix,R,79.47,19837820.72489649,1847.826216919781,313.2350986205814,61.94193882286653,0.3712153035767194,73.88956546894482,119.68197645307907,30.0,-2.942942181481086,0.2846155595006385,1.6231359825128338
3,64,HARD,2021,Portuguese_Grand_Prix,R,81.987,20536219.32835048,1642.2941214798795,371.3857595564131,56.35701758024789,0.4011564182486448,84.8374000828108,108.79972468071236,23.0,-3.035385515651982,1.2198891793148734,-0.18128747120605246
4,55,MEDIUM,2021,Portuguese_Grand_Prix,R,81.696,19701927.743342496,1636.7547065756874,356.98270132725844,56.60291336797766,0.4017072429647337,80.9237924467193,108.31796444722448,33.0,-3.155760538930705,-0.2960296372629891,0.7233879798677484
5,60,MEDIUM,2021,Portuguese_Grand_Prix,R,82.416,20349002.739682727,1651.0918140151368,360.738196008494,56.08898897857157,0.4197184503006757,83.20163845756424,111.56643959932804,38.0,-3.1802984337067524,-0.3875924758865632,0.32897805919037765
6,60,HARD,2021,Portuguese_Grand_Prix,R,83.155,20487144.67129363,1669.8851676515037,337.066531968107,55.57854062915757,0.4275740721228511,75.04506201756557,110.96266696424571,36.0,-3.344223075688874,1.2175704055991303,-0.8813084003448857
9,64,SOFT,2021,Portuguese_Grand_Prix,R,83.641,20049403.401766367,1691.0154976349595,340.0764095792621,55.40773238973783,0.4191438257320375,75.1638794832204,113.0456634764772,21.0,-3.081963882180403,-0.8280119745457297,1.049123409419735
10,65,MEDIUM,2021,Portuguese_Grand_Prix,R,82.014,21210553.12377369,1780.5098547834325,352.5380643516134,56.5574772902538,0.3915835677123872,88.51086972703197,126.7530043224348,41.0,-2.9322249099160342,-0.022742878944889012,0.6517297395298817
11,55,SOFT,2021,Portuguese_Grand_Prix,R,80.643,20708593.11015589,1721.5074111359788,363.763178310485,57.38612832251802,0.3862125186824208,75.0771342291179,123.1608028235016,8.0,-2.7460822257996367,-0.6810844164749839,1.945681833220404
14,66,HARD,2021,Portuguese_Grand_Prix,R,81.032,20812874.162786867,1676.7406910130908,367.9473298493258,57.06453704905777,0.3981966014500911,75.84664815347361,138.43442981559969,26.0,-3.003719220710718,1.3493748385980882,-0.16337265194698677
16,63,HARD,2021,Portuguese_Grand_Prix,R,81.496,20372542.04959377,1731.5530541761862,366.7808118836259,56.670132265221,0.3965148665972418,83.90477903937476,115.94886203698384,38.0,-3.030817051275618,1.5948437163387408,-0.4445313622640479
18,59,MEDIUM,2021,Portuguese_Grand_Prix,R,81.97,21017817.84552784,1675.0509277710005,349.127091043302,56.43064734923585,0.4267479597352649,80.11140906390085,132.26927716790885,20.0,-3.1197369010707163,-0.8007134351249867,0.6710497046354746
22,61,HARD,2021,Portuguese_Grand_Prix,R,82.058,20397038.46371419,1682.7101936554195,363.6943560678335,56.43653923426286,0.3763215328432838,90.00709975462338,105.68151886664462,40.0,-2.975013288203988,1.8187643627224401,-0.24406064524614043
31,34,HARD,2021,Portuguese_Grand_Prix,R,81.886,20226107.4524269,1711.0199596681157,356.400595578372,56.52326442023721,0.4110013209133292,68.52947529066746,126.36919179583576,12.0,-3.1297349718473355,0.9037529082603,-0.05024618853666381
33,62,HARD,2021,Portuguese_Grand_Prix,R,80.695,21840897.93460413,1785.4660809759796,364.4946900092283,57.281534025935926,0.3998756036948218,87.41453755501104,142.84831144002814,27.0,-2.8405309103847376,1.3817889683772735,-0.19631923224878653
44,47,HARD,2021,Portuguese_Grand_Prix,R,80.933,20651474.55966525,1744.1877887234573,370.542700087214,57.27023442296616,0.4030000120985206,77.73816045194336,133.70108729830946,11.0,-2.93180967936932,0.9986701912995631,0.12990716665568386
47,61,HARD,2021,Portuguese_Grand_Prix,R,82.755,19849567.621278405,1691.191984794564,347.85566731004764,56.06795209189543,0.3996969305570467,95.78387896765554,125.50843385301783,29.0,-3.0333645470806845,1.3460792489216669,-0.35422001807219905
55,60,MEDIUM,2021,Portuguese_Grand_Prix,R,82.325,20608576.80390136,1710.8643229374425,348.33154315444966,56.268363808346415,0.4206823015521312,84.94999618288489,110.56710647563618,39.0,-3.1716880457610395,-0.35303282681539666,0.3096005010814235
63,60,HARD,2021,Portuguese_Grand_Prix,R,82.654,20233239.07771478,1709.276802214762,362.1887417602295,56.020713249951406,0.4043564425337561,85.38629839485331,116.74872179896025,32.0,-3.070997123646958,1.356621148601274,-0.4715775343469424
77,65,SOFT,2021,Portuguese_Grand_Prix,R,79.865,20146781.348792046,1686.4148242581562,376.5549063962996,58.03325751165141,0.3877105599480591,106.39017837694736,119.7981277897258,2.0,-2.5380286191924175,-0.7870209151948495,2.094962018448364
99,60,HARD,2021,Portuguese_Grand_Prix,R,82.167,20457648.262218986,1730.3287631288972,374.07514693164086,56.4428514823537,0.3998778823225473,89.12003255363909,118.607558807066,38.0,-2.9800721501976435,1.544988125771054,-0.5184252244500962
1,55,HARD,2024,Qatar_Grand_Prix,R,82.905,49739185.64351264,4667.738386152549,652.7982710486348,64.77786771517059,0.3326192204338558,314.0883271652911,758.3117653740208,20.0,5.1239828810975645,2.1157719177679053,-0.3811137861663495
4,56,HARD,2024,Qatar_Grand_Prix,R,82.384,39452248.14286944,4076.0608522131297,612.1475257717286,65.18076081390164,0.3309197756774085,124.26851383537318,234.9688114994924,21.0,2.099739626223211,2.2133911828600983,0.16941151940648863
10,56,HARD,2024,Qatar_Grand_Prix,R,83.705,38941640.45579308,3977.152832636252,561.0183058404807,64.26341140962835,0.3082841338193581,137.74534722648093,284.82161870074407,21.0,2.112400488050865,2.388308948532317,0.3398603085191521
11,31,MEDIUM,2024,Qatar_Grand_Prix,R,85.288,41769067.52434692,4076.939280253965,624.1226889104335,62.93724448664046,0.3652033842671653,267.6118387200213,634.1053614906905,31.0,3.6850138519478803,0.15704667181131163,0.0018509122956496219
14,57,MEDIUM,2024,Qatar_Grand_Prix,R,83.667,39713058.083828114,4014.344606596928,628.603522238999,64.14294781469921,0.3601324327024208,159.98203564905668,533.2655124275716,27.0,2.7770937883511455,0.17615032116616894,0.41348473676372016
16,53,HARD,2024,Qatar_Grand_Prix,R,83.242,40205168.26003253,3899.81005800698,644.2481191568716,64.57408088536475,0.3549748351963556,277.7408274170549,466.556241862168,18.0,3.4274136705882725,1.8433540151537806,-0.420242059248606
18,6,HARD,2024,Qatar_Grand_Prix,R,90.935,40782600.82234239,4068.690824586536,524.0348101130661,59.17607359367507,0.371235746393229,347.21633622538315,711.2783081809097,5.0,3.9327996173930395,1.1082434289355112,-1.0581292453946654
20,55,HARD,2024,Qatar_Grand_Prix,R,84.259,40138617.1916072,4004.603414520485,586.3048209408067,63.8475677915526,0.3471683887867784,127.26704328490146,484.7450294448804,28.0,2.3886445163285046,2.0787789710430005,-0.5120605738887368
22,47,SOFT,2024,Qatar_Grand_Prix,R,86.144,40122142.08854555,4097.270619862439,583.3029698515995,62.2929331690288,0.3603239975165883,121.05219675620847,412.4376863827752,7.0,2.419260992158747,-0.3535193758166555,1.219601572198612
