Driver,LapNumber,LapTimeSeconds,Compound,TyreLife,Avg_Speed_mps,Avg_Throttle,Brake_Aggression,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Max_Lateral_g,Max_Longitudinal_g,Energy_Index,Year,Event,SessionType
31,34,100.598,HARD,19.0,57.643472494433496,69.0162102684804,0.3931703829904143,1870.340412605202,294.4886047738912,61.13339754895438,207.90209104451037,25883626.470506635,2021,Russian_Grand_Prix,R
33,28,98.396,MEDIUM,2.0,58.855158992955126,66.67389236190294,0.3941306034624355,1780.4818874423763,295.52011101043723,59.81203301373244,118.61873919008546,25102919.670223087,2021,Russian_Grand_Prix,R
44,43,97.575,HARD,17.0,59.3967366062111,73.05103593841207,0.3731744129717997,1808.5339285263567,309.86081671448915,63.15843507295961,108.57611067235362,25043114.702503216,2021,Russian_Grand_Prix,R
47,22,100.276,HARD,2.0,58.0451301513125,68.47187674082979,0.3896561681298216,1706.7976393750612,289.34839829914995,70.43719689239185,107.25274510563476,23534010.633246105,2021,Russian_Grand_Prix,R
55,40,99.294,HARD,26.0,58.51697031907726,71.29148515951691,0.3768720395451877,1776.4182998902422,294.3716494788406,60.97005426505699,119.3719098456208,25775067.96888566,2021,Russian_Grand_Prix,R
63,40,100.596,HARD,27.0,57.57442672824898,66.5295699288462,0.3809621922489007,1884.6987697887437,297.51770372388506,69.36334393056322,289.1765337556425,27291556.19264471,2021,Russian_Grand_Prix,R
77,31,98.216,MEDIUM,3.0,58.97630130151477,71.09962482032961,0.390256188252449,1727.357838891253,301.9085665470528,66.34345822639239,121.18906962766468,24993498.375118047,2021,Russian_Grand_Prix,R
99,39,99.058,MEDIUM,3.0,58.620648253013314,72.60057159145846,0.3745134479592161,1750.3123058322417,285.74458192427977,73.22615138855102,139.28216429648165,24827633.66174051,2021,Russian_Grand_Prix,R
1,56,84.319,MEDIUM,5.0,63.794581709765,74.29420036099097,0.3645655357908808,3944.267725473013,585.4214930127112,139.05890174116433,262.29609417756365,40288487.22607491,2023,Qatar_Grand_Prix,R
2,31,87.983,HARD,5.0,61.04738902869405,67.43969051027297,0.367025299654411,3631.275103375273,553.3738771206589,92.37527710111814,224.07595413414828,35403459.92572774,2023,Qatar_Grand_Prix,R
4,47,84.842,HARD,3.0,63.41948125702667,72.43784513626994,0.3307467369524776,3755.247659527826,613.5131115435914,122.68359017844874,304.8705931988172,36955065.729547374,2023,Qatar_Grand_Prix,R
10,49,86.31,MEDIUM,5.0,62.32439104857485,73.11011428951085,0.3398815263512445,3693.970639767401,543.16582176154,120.07470844530069,264.4399610179714,36228171.23719821,2023,Qatar_Grand_Prix,R
11,50,86.22,MEDIUM,7.0,62.01638040848088,73.2711885972854,0.3437637745276772,3785.120504251172,509.2563291145695,114.43851761005097,235.9841478796512,37217175.75465606,2023,Qatar_Grand_Prix,R
14,57,86.045,MEDIUM,13.0,62.42193109529912,72.20730671205501,0.3670776058575974,3890.1659636833583,496.1227129092933,117.64781314278204,307.3498149709975,37269256.52938473,2023,Qatar_Grand_Prix,R
16,57,84.992,MEDIUM,14.0,63.15343285612146,75.93059062445104,0.3784190768362148,3858.195629627228,554.8649332233499,126.80080520561052,235.68006208738743,38019368.317294754,2023,Qatar_Grand_Prix,R
18,55,86.352,MEDIUM,16.0,62.13061739632596,73.47207131103504,0.3411281228602699,3791.088175059681,564.9722824292226,140.5667741062023,257.4332615413041,37966882.30787669,2023,Qatar_Grand_Prix,R
20,46,87.067,HARD,7.0,61.74111735107033,66.96041954296633,0.3554087403799038,3842.557653752543,524.1116284912433,88.77763123092612,259.7131417457661,37532365.54775383,2023,Qatar_Grand_Prix,R
22,55,87.174,HARD,15.0,61.61500923523473,71.65693035124735,0.3385552399719052,3781.993800170708,529.5092464099608,97.55184661028744,271.6916650289094,37034623.32824675,2023,Qatar_Grand_Prix,R
23,57,86.666,HARD,13.0,62.07502741463584,67.50105375499298,0.3671170839362155,3703.434095634553,508.53712642726686,89.19740172420954,272.3790448374921,36730972.01269238,2023,Qatar_Grand_Prix,R
24,54,86.323,SOFT,2.0,62.35846255341918,73.69104089269749,0.3577317087590885,3691.660310053259,526.4142839052356,109.47757324677968,272.31142555425504,37230662.74495779,2023,Qatar_Grand_Prix,R
27,45,86.489,HARD,6.0,62.19687097794573,71.63835728290036,0.3506348037129563,3952.790025993728,568.4775197008373,124.1228822911322,240.21662608808887,38480322.407718085,2023,Qatar_Grand_Prix,R
31,42,86.45,HARD,17.0,62.19037979021356,75.07558215534799,0.3903644362177269,3675.152570928496,492.8072394435187,99.6735597949281,242.7795443404165,37125806.11784543,2023,Qatar_Grand_Prix,R
40,54,87.113,MEDIUM,15.0,61.73112203089729,74.41490643594095,0.3385552399719051,3761.6811878980097,514.4555461737962,93.3666904635137,221.2565191391959,37254473.80727539,2023,Qatar_Grand_Prix,R
63,35,85.77,HARD,3.0,62.85874356882368,74.97889312260376,0.3529985642108773,3796.8179127104704,597.7014344949506,135.79642321862133,304.39868195548166,36483978.7483742,2023,Qatar_Grand_Prix,R
77,54,86.652,HARD,16.0,62.339128788431225,73.46714826035374,0.3381282205907374,3447.637746842098,528.3916025400617,113.16199043938865,227.2567444699572,35431315.07578349,2023,Qatar_Grand_Prix,R
81,48,84.921,HARD,5.0,63.40606649204585,72.97291765907853,0.3397110374972183,3736.697311058564,543.9572639851864,137.25706098181783,271.671069436071,36664459.48945678,2023,Qatar_Grand_Prix,R
1,3,83.115,MEDIUM,3.0,62.84435214666309,73.41551368493812,0.368910569557202,3589.515390339978,422.3142822596071,85.39772854490182,246.10861727291456,35618670.89012043,2024,Australian_Grand_Prix,R
3,46,81.239,HARD,17.0,64.33857559618512,76.88316047868689,0.321440605395893,3818.2881969589166,535.3223103831558,87.58317169129025,303.71925132975457,36842275.44258192,2024,Australian_Grand_Prix,R
4,49,79.915,HARD,10.0,65.31310252707061,76.61909816509066,0.32662178392932,3703.192866127752,495.47647140756175,123.86679543804746,206.2806893486637,35564779.38454539,2024,Australian_Grand_Prix,R
10,51,81.09,HARD,10.0,64.47025477563685,77.61614400590999,0.3158159121522277,4203.431180127734,489.0109151003304,88.8351681831633,396.1761140483201,39685022.13071071,2024,Australian_Grand_Prix,R
11,47,80.388,HARD,12.0,64.93691722087654,76.16193167984385,0.3464784768666253,3982.9818616583366,545.2050592197057,116.16479961844068,317.54744029838133,38673374.48379077,2024,Australian_Grand_Prix,R
14,52,80.493,HARD,12.0,64.93462745158396,78.56072780994549,0.3271875578801572,4051.1606620723664,548.3820860976338,117.54680363610508,376.2625325607865,37861580.24490348,2024,Australian_Grand_Prix,R
16,56,79.813,HARD,22.0,65.54078082660688,79.31677218274142,0.3486795238602929,4306.141938063377,489.5689907305269,116.50768416747022,541.100930808565,42785327.43682675,2024,Australian_Grand_Prix,R
18,49,80.93,HARD,13.0,64.52102156360581,75.19643977166963,0.3263144188830846,4566.8269157392815,521.5568240644609,90.03543662751915,646.1315377943306,42525928.7228625,2024,Australian_Grand_Prix,R
20,44,81.082,HARD,11.0,64.31144854726337,73.20729797300656,0.3659604103813408,3724.973918139191,470.8512940454748,93.33139042653434,315.57317443376337,36868122.0076272,2024,Australian_Grand_Prix,R
22,46,81.134,HARD,10.0,64.31249406318268,76.07443264742679,0.3079137580344288,3856.2453887501633,491.5068725101093,82.61835178242826,255.9879036962316,37304693.42986418,2024,Australian_Grand_Prix,R
23,46,81.618,HARD,19.0,63.83042894085997,72.3292927667464,0.3613833908971997,3837.6134904710498,494.3815406468659,84.97101860898681,267.10901112831783,36989485.63540833,2024,Australian_Grand_Prix,R
24,49,81.327,HARD,14.0,64.22643225109663,73.64986915865448,0.3497834288123071,4885.969327572553,509.36053098056055,141.49179574021812,680.6870282229405,50109320.10972529,2024,Australian_Grand_Prix,R
27,46,81.145,HARD,11.0,64.42000531424037,74.86718370234283,0.3526405881353625,3826.9697278815866,499.83025866380666,104.7583930032766,271.3262631859029,37062800.74642012,2024,Australian_Grand_Prix,R
31,45,81.354,HARD,10.0,64.3401144609427,76.21776226365085,0.3743666409387979,3954.1784458241095,522.4974699366992,142.3069253704443,512.985506616529,38911016.27339756,2024,Australian_Grand_Prix,R
44,11,82.444,HARD,4.0,63.315264265204966,74.04221369254209,0.3679495597139295,4322.3583781668585,526.215276683639,103.81029942287832,484.28445741734953,41242242.577531725,2024,Australian_Grand_Prix,R
55,48,80.031,HARD,7.0,65.41691757889589,80.18104764214613,0.3457202220150165,4285.106350426375,544.8720296671466,122.81459416079248,293.7369327921883,39373514.62618474,2024,Australian_Grand_Prix,R
63,53,80.284,HARD,8.0,64.72447550559507,77.3248983255853,0.3332070165802321,3966.5376497883394,519.4083396182707,123.0699281910274,629.3913504223719,39364450.23529738,2024,Australian_Grand_Prix,R
77,48,81.422,HARD,12.0,64.2770438531349,76.81094565179728,0.3352222348379877,3818.56341398565,473.0458369062863,123.1195466601154,284.7538961521964,36818844.96327959,2024,Australian_Grand_Prix,R
81,54,80.199,HARD,16.0,65.08417851735818,75.54544437006489,0.3262698801716753,4251.665907558655,493.3243632663652,132.5202058173395,613.334597880366,41153490.089942485,2024,Australian_Grand_Prix,R
3,45,69.305,HARD,4.0,61.94411872998951,69.81962540131127,0.3668169658397567,1729.9044861775874,200.07084469560084,57.041119115201525,100.88761406388694,16924242.04521662,2021,Styrian_Grand_Prix,R
4,65,68.903,HARD,34.0,62.37259432791005,73.31848570126543,0.37930965246961,1791.4252667325516,225.2889406177773,81.39956657424952,125.07281473953472,17101225.851865586,2021,Styrian_Grand_Prix,R
5,64,69.821,HARD,37.0,61.55302146069872,73.52992971973457,0.3670808788253817,1776.419574461889,222.41570480363723,63.195954314733946,120.41140652776129,16642662.35455135,2021,Styrian_Grand_Prix,R
6,34,70.104,HARD,9.0,61.34315068338462,68.43739503524402,0.4040831866968684,1759.2822440829525,209.1611453243373,66.8181955957393,117.48630225281896,17157408.66469415,2021,Styrian_Grand_Prix,R
7,57,69.128,MEDIUM,21.0,62.168337000721706,70.13402856655233,0.3920351498092942,1844.5092567868571,219.83779258627175,62.75439949806404,116.91935935734972,17213405.217085492,2021,Styrian_Grand_Prix,R
9,39,70.951,HARD,18.0,60.6036777996982,67.20293836297076,0.3959909545574254,1627.6394982865952,222.52590502712903,73.67907679845129,125.55136974863814,15250167.396108467,2021,Styrian_Grand_Prix,R
11,57,67.894,MEDIUM,3.0,63.36187620044869,73.47998807103427,0.3804676711831077,1808.267591910584,234.46372085799604,87.49316155036765,119.77653352536608,17165372.9873565,2021,Styrian_Grand_Prix,R
14,61,69.749,HARD,34.0,61.53783928720719,72.24641570587768,0.3812785537905989,1712.7317964761794,221.8958961923553,63.71553436758432,103.364696080104,16469488.263491876,2021,Styrian_Grand_Prix,R
16,64,68.738,MEDIUM,27.0,62.58971569709161,76.26354548691403,0.3640435048219744,1766.514529854887,209.68968576262583,63.59459033856106,115.94223870530932,17194285.795093037,2021,Styrian_Grand_Prix,R
18,32,69.787,HARD,4.0,61.53854555611433,73.38725353839162,0.3872561400127555,1826.8924246806416,209.6424723897176,63.99931787179041,109.35387252153753,17039103.541176215,2021,Styrian_Grand_Prix,R
22,41,69.65,HARD,15.0,61.60352079012423,70.1366502345179,0.4051564926120087,1712.2305647626251,215.4929551129881,79.32000078839795,107.87891097448076,16456029.874849511,2021,Styrian_Grand_Prix,R
31,70,69.576,HARD,34.0,61.84399961925485,71.806183410835,0.3754982356788546,1727.0998097329978,216.84403404978045,74.35709948579469,112.10557571616016,16519514.357914694,2021,Styrian_Grand_Prix,R
33,68,68.017,HARD,39.0,63.12225647461818,70.33762025511074,0.3932959400593058,1851.241984415509,225.74797433614884,85.21060037434908,173.73041124813614,17595204.405644733,2021,Styrian_Grand_Prix,R
44,71,67.058,SOFT,5.0,64.14195912338776,78.25252697433378,0.3704922363372816,1735.8532898742435,241.11879659319555,85.34521749700396,115.07062971836264,17491888.970753685,2021,Styrian_Grand_Prix,R
47,57,70.005,HARD,24.0,61.50829125244506,69.21582207158731,0.3769386408215071,1703.6978311880512,213.5696055213805,65.91150306817691,113.70300086391688,16494220.86658887,2021,Styrian_Grand_Prix,R
55,64,68.609,HARD,23.0,62.69603071399613,71.29611695650182,0.3965286198754118,1738.651386475408,228.14611101491096,67.32723191641658,105.87051486465027,16639179.807301834,2021,Styrian_Grand_Prix,R
63,28,70.499,HARD,3.0,60.938014789131735,70.81973455759265,0.3948614166544344,1684.2832356791798,210.77552811802747,56.86505306946051,127.586446714277,16312074.376040624,2021,Styrian_Grand_Prix,R
77,43,68.619,HARD,16.0,62.57468447271268,74.27097477774525,0.366981205348329,1698.6485472186428,228.90357788220192,69.67830636741233,122.74913498579292,16600651.983209914,2021,Styrian_Grand_Prix,R
99,39,69.723,HARD,16.0,61.76095892439555,71.73444664620546,0.3907356856765683,1696.7416839857317,216.24441572336775,63.500140345871614,117.5630525611696,16938350.116470244,2021,Styrian_Grand_Prix,R
3,40,81.069,MEDIUM,4.0,52.37565603502378,55.08030596330784,0.4174534745926583,1441.7381205444217,218.17495836058276,57.11952189475954,100.88369730089131,14823159.195403587,2021,Mexico_City_Grand_Prix,R
4,67,80.617,HARD,23.0,52.538208503153314,56.42665836829973,0.4173708999422485,1581.960359239369,220.6711607625332,60.37059334071946,159.78532047057277,16707203.703824492,2021,Mexico_City_Grand_Prix,R
5,70,80.46,HARD,37.0,52.66576363596263,55.45380472351763,0.40662904121286,1490.4139185778138,215.6907739115304,54.1189879684346,112.03422226013691,15840405.976571972,2021,Mexico_City_Grand_Prix,R
6,66,81.546,MEDIUM,19.0,52.08757369283504,59.01398259939703,0.4063655058384979,1555.764834640505,216.51254900007712,50.29929867178559,130.32219722753229,15982985.380914193,2021,Mexico_City_Grand_Prix,R
7,63,80.713,HARD,31.0,52.48297824908465,56.81663533176841,0.4087194672753058,1495.218278813902,223.2096561327789,47.071992023741416,114.7467076118176,15064207.12712977,2021,Mexico_City_Grand_Prix,R
9,61,81.402,MEDIUM,3.0,52.25132746774317,52.89799092969516,0.4291253496866128,1515.306268872741,216.07928477269343,44.48164860549497,129.021049037905,15365496.64667693,2021,Mexico_City_Grand_Prix,R
10,66,80.51,HARD,35.0,52.75267077449942,56.69808188761456,0.3991267072579689,1551.240870887449,216.79449554791933,50.35986970009989,107.354225762989,16155756.35367752,2021,Mexico_City_Grand_Prix,R
11,49,79.468,HARD,9.0,53.44843836695724,55.26171106228314,0.4128805535937606,1551.983067636428,228.94804101987168,58.04294559642671,100.44154253860674,16031079.482673353,2021,Mexico_City_Grand_Prix,R
14,54,80.711,HARD,15.0,52.60270316940272,58.825760727156776,0.3949513924240677,1512.8491410431689,221.69766158165797,54.559370593774105,105.53797733454394,15428764.97177684,2021,Mexico_City_Grand_Prix,R
16,63,80.665,HARD,33.0,52.754996310957935,59.337080118014896,0.4026457526218488,1580.9698717332274,201.67802031971453,48.3919728648989,114.04652378790648,16120773.432289168,2021,Mexico_City_Grand_Prix,R
18,61,80.93,MEDIUM,29.0,52.44575690680709,57.38945763634235,0.4083492046392923,1492.8727817191962,223.05520651320663,48.06429840572951,113.76886268373494,15395550.70956949,2021,Mexico_City_Grand_Prix,R
31,67,81.348,HARD,53.0,52.17890463735196,57.53362136251072,0.4263234624869054,1488.030754113544,221.4323560164041,50.57210322204511,114.31086625067876,15576876.907626793,2021,Mexico_City_Grand_Prix,R
33,52,78.999,HARD,19.0,53.70622827741977,56.66584765427712,0.4120892946371992,1558.3276473548897,231.78745057091288,54.81615724949851,117.42331184215156,16043884.567375677,2021,Mexico_City_Grand_Prix,R
44,66,79.82,HARD,37.0,53.21053766854194,56.80666762928902,0.4077504839364207,1530.183705020585,210.88375315949543,62.408814411249445,103.10524210140464,16295229.325671742,2021,Mexico_City_Grand_Prix,R
55,63,80.081,HARD,21.0,53.01446302666079,59.0523657076581,0.4192950805152853,1576.8992308413,218.7030365367509,59.68150004267656,108.32957689583893,15932378.409227666,2021,Mexico_City_Grand_Prix,R
63,61,82.016,HARD,46.0,51.80720046058337,55.06310033966157,0.4204383033845197,1509.848946929214,217.2462404360789,51.002291786897295,126.33944963851708,15520690.31494202,2021,Mexico_City_Grand_Prix,R
77,69,77.774,SOFT,5.0,54.54888077121787,60.91651590336087,0.3977273130091692,1584.98443474604,242.18117799167072,53.05372434417209,118.47171658275408,16736787.02612582,2021,Mexico_City_Grand_Prix,R
99,68,81.523,HARD,52.0,52.12595003491677,57.13437717457041,0.4157212900803899,1459.7539119310754,221.8407319686408,52.0190536238762,114.69994152426425,14697046.271734783,2021,Mexico_City_Grand_Prix,R
1,70,75.569,MEDIUM,25.0,57.58007527405173,69.70195919961573,0.4000661320993194,3159.588489814731,332.6579219694201,67.95317335365438,191.73637731597125,24607127.515313007,2024,Canadian_Grand_Prix,R
2,19,86.484,INTERMEDIATE,19.0,49.863213163681934,50.53686515230252,0.4432828429678066,3102.353049616924,259.41387079324966,67.53616019326795,241.06240704610696,23056657.06599488,2024,Canadian_Grand_Prix,R
3,68,77.076,MEDIUM,26.0,55.73313683666036,66.04691644266735,0.4067291544963565,3670.203790905584,337.30211319151925,67.23166205346823,518.5781593035281,29093081.02468558,2024,Canadian_Grand_Prix,R
4,67,75.558,MEDIUM,20.0,57.22369466644314,68.62815381043686,0.395008982719947,3445.988033597547,377.2984200996191,166.07599634266833,304.529936064872,26744941.641429577,2024,Canadian_Grand_Prix,R
10,70,77.013,HARD,30.0,55.99498085638817,68.8011118209915,0.401036271166562,3586.562537733974,316.3156676258073,75.72315311851068,657.8817247693714,29604905.63329692,2024,Canadian_Grand_Prix,R
11,51,78.819,MEDIUM,8.0,54.55907842550038,59.07575605142583,0.4301304357380596,3631.145879563663,336.8022469469762,65.00631142396574,411.58675473541547,30171467.44489441,2024,Canadian_Grand_Prix,R
14,70,76.303,HARD,26.0,56.28592848943613,65.1824719424456,0.4062256116101169,3496.5131822539547,324.5167198552645,65.6747885034593,521.4362777381716,27877915.31111275,2024,Canadian_Grand_Prix,R
16,39,86.012,INTERMEDIATE,8.0,51.11616390170365,59.87566484200713,0.4324224426356838,3024.497091184058,240.0734426723279,59.54893589970429,246.80256864038057,22571319.19953204,2024,Canadian_Grand_Prix,R
18,70,76.762,HARD,27.0,55.91507854016175,67.50142428207492,0.4016222772794449,3424.0420619339943,336.73766923191846,156.15150131342682,300.4574373917794,26490874.317877814,2024,Canadian_Grand_Prix,R
20,68,76.499,MEDIUM,14.0,56.40546979417221,65.65800908092966,0.4284720171886831,3578.7291213963863,361.0883306879176,111.5800752559994,254.39808833293893,26188649.2592949,2024,Canadian_Grand_Prix,R
22,70,77.309,MEDIUM,26.0,56.30069787047308,65.53753578204355,0.4107197683260922,3305.2678253957424,321.38053304605285,60.21985014064484,271.9576080714595,25094072.41694673,2024,Canadian_Grand_Prix,R
23,51,79.359,MEDIUM,7.0,54.17641992145632,55.45439727765231,0.4307089258420546,3230.489955553254,343.6770826662637,87.74990976948664,418.2868097430632,26135668.95188897,2024,Canadian_Grand_Prix,R
24,68,77.325,MEDIUM,16.0,55.8796344588642,64.62113838158639,0.4275480281856382,3143.504446835967,344.4993575448089,139.2234577306593,351.44021295416303,23760892.74651109,2024,Canadian_Grand_Prix,R
27,67,76.683,MEDIUM,23.0,56.38424752655294,66.83243152749938,0.4056376751936146,3613.9753235254298,320.7457308663623,66.4006947055501,700.6409241574767,29627628.048441555,2024,Canadian_Grand_Prix,R
31,70,77.012,MEDIUM,26.0,55.84259266457792,65.738456854206,0.420830592986453,3697.898076453349,333.6505013359337,91.41158625512551,656.3520607391462,30742132.905681536,2024,Canadian_Grand_Prix,R
44,70,74.856,HARD,16.0,57.294876448920384,65.41167948944344,0.4283726623789981,3510.831106642966,320.27361637047704,81.30104479131627,564.2027653694005,27458662.747715604,2024,Canadian_Grand_Prix,R
55,51,78.957,MEDIUM,8.0,54.5731549657697,62.78905309663802,0.4350998728750819,3425.68916774246,354.2620273678421,99.6789476092092,405.82106811099686,27194698.078765363,2024,Canadian_Grand_Prix,R
63,70,74.895,MEDIUM,16.0,57.47140117886895,68.18952118922397,0.4014646937356836,3261.926238730789,345.7606173643828,58.61415507725413,452.2663539888404,24205337.76843575,2024,Canadian_Grand_Prix,R
77,65,77.25,MEDIUM,23.0,55.88347173221007,66.12808296499233,0.4162009453539388,3373.465513180553,330.8041455175668,82.48557515278308,213.3797080794196,25146079.295047916,2024,Canadian_Grand_Prix,R
81,65,76.247,MEDIUM,21.0,56.63996042448623,66.15586915473588,0.3873185403685971,3115.579572333071,362.5343869996674,90.66487174880707,224.2827357477346,24281336.80394627,2024,Canadian_Grand_Prix,R
3,54,79.341,SOFT,23.0,61.84310048368644,73.37102210385822,0.3469964217668886,1886.4290367235271,287.6499416746776,66.63305009407568,127.68134683374711,21304045.65930573,2021,Emilia_Romagna_Grand_Prix,R
4,63,78.259,SOFT,32.0,62.77675205692904,73.08526755486783,0.3567350549946468,1809.1930059142271,329.00187237467304,83.19837516572791,118.9455989765047,20373633.331937283,2021,Emilia_Romagna_Grand_Prix,R
5,59,79.074,SOFT,27.0,62.1290211329321,75.01199165057064,0.387167124269678,1806.6026456122536,304.4322038725091,85.38376481023722,103.07238252362691,20312969.82805452,2021,Emilia_Romagna_Grand_Prix,R
7,62,79.422,MEDIUM,36.0,61.86560848608745,75.17218250182196,0.3884654105835022,1881.4065226209989,302.1376684380393,76.24328681320428,106.23752999193734,20346347.084230784,2021,Emilia_Romagna_Grand_Prix,R
9,55,80.402,MEDIUM,24.0,61.129255128974165,69.46545476254063,0.4011779263146941,1788.232797436027,301.0625817498119,71.51176232381282,115.86170874653122,19281084.86935015,2021,Emilia_Romagna_Grand_Prix,R
10,59,78.782,MEDIUM,32.0,62.30385227241678,73.75056588774801,0.3736701534434553,1759.3804519635366,307.9457496337728,84.6364562710222,113.42402002268506,19716156.89528348,2021,Emilia_Romagna_Grand_Prix,R
11,49,78.334,SOFT,18.0,62.70578472960694,75.50977869792277,0.3732959912012736,1764.0470824419797,315.29023472522044,82.3177663992759,118.8914894769596,19983428.60092558,2021,Emilia_Romagna_Grand_Prix,R
14,62,79.396,MEDIUM,33.0,61.82119798178674,72.87586865398107,0.3906844687532926,1889.5805446521292,288.9002089555676,78.85028850652886,115.7967739896735,20794895.39424667,2021,Emilia_Romagna_Grand_Prix,R
16,60,78.379,MEDIUM,32.0,62.59163639428304,75.25701997810953,0.3985219616974978,1899.3196879725656,313.7599199588408,96.5475947819114,122.97279892405938,21003292.3384947,2021,Emilia_Romagna_Grand_Prix,R
18,52,78.994,MEDIUM,25.0,62.06410257735453,73.04118590157908,0.3799367415929441,1820.970571027628,299.6051607370125,95.57235240506073,116.535413521461,20672907.77146898,2021,Emilia_Romagna_Grand_Prix,R
22,62,78.353,SOFT,29.0,62.72766780824826,74.5071764357398,0.3590421128851487,1912.8379722818363,314.78300761754946,80.36047117817655,112.05146560015564,21025100.58842409,2021,Emilia_Romagna_Grand_Prix,R
31,62,79.417,MEDIUM,33.0,61.81994328902752,73.38203805499883,0.4048953490116724,1771.9942909949086,296.2302876489956,77.74518591722874,116.30305356566528,19636430.97052941,2021,Emilia_Romagna_Grand_Prix,R
33,60,77.524,MEDIUM,32.0,63.34048187659335,75.71790873550626,0.3666510462152285,1891.2769079763864,332.2137795469335,77.86131209562525,114.45640034974156,20688189.03566671,2021,Emilia_Romagna_Grand_Prix,R
44,60,76.702,MEDIUM,28.0,63.95816996941999,78.52195014574076,0.371751374761566,2020.6576429084744,330.77659517275634,75.5596661411672,140.87701868631785,21840437.578525685,2021,Emilia_Romagna_Grand_Prix,R
47,58,79.193,MEDIUM,27.0,62.10938575183625,70.6611211471703,0.390052403921056,1748.5473223664958,307.7154912139244,89.8041099822,151.41911332671285,19218653.178771146,2021,Emilia_Romagna_Grand_Prix,R
55,60,78.49,MEDIUM,33.0,62.470347001215366,75.98583313247609,0.3992958184810366,1934.5050042100504,323.39243612100125,79.51235977902566,116.99638084966124,20551631.19684683,2021,Emilia_Romagna_Grand_Prix,R
63,28,86.543,MEDIUM,2.0,56.6317725636005,65.57405388898918,0.426028426595289,1687.4403689802225,242.46600644343687,59.4202478766581,121.51117475382895,17962551.04947337,2021,Emilia_Romagna_Grand_Prix,R
77,30,88.485,MEDIUM,5.0,55.33582224375525,61.60110956706388,0.4363140106544202,1609.4208831115857,228.0544030094992,52.9598398991994,105.88756198516268,17818693.83292503,2021,Emilia_Romagna_Grand_Prix,R
99,57,79.47,MEDIUM,30.0,61.94193882286653,74.05405599180266,0.3712153035767194,1847.826216919781,313.2350986205814,73.88956546894482,119.68197645307907,19837820.72489649,2021,Emilia_Romagna_Grand_Prix,R
3,64,81.987,HARD,23.0,56.35701758024789,65.10419500816742,0.4011564182486448,1642.2941214798795,371.3857595564131,84.8374000828108,108.79972468071236,20536219.328350477,2021,Portuguese_Grand_Prix,R
4,55,81.696,MEDIUM,33.0,56.60291336797766,67.899503296823,0.4017072429647337,1636.7547065756874,356.98270132725844,80.9237924467193,108.31796444722448,19701927.743342496,2021,Portuguese_Grand_Prix,R
5,60,82.416,MEDIUM,38.0,56.08898897857157,67.57412882737758,0.4197184503006757,1651.0918140151368,360.738196008494,83.20163845756424,111.56643959932804,20349002.739682727,2021,Portuguese_Grand_Prix,R
6,60,83.155,HARD,36.0,55.57854062915757,65.89082859009537,0.4275740721228511,1669.8851676515037,337.066531968107,75.04506201756557,110.96266696424571,20487144.67129363,2021,Portuguese_Grand_Prix,R
9,64,83.641,SOFT,21.0,55.40773238973783,60.069935888228734,0.4191438257320375,1691.0154976349595,340.0764095792621,75.1638794832204,113.0456634764772,20049403.401766367,2021,Portuguese_Grand_Prix,R
10,65,82.014,MEDIUM,41.0,56.5574772902538,66.01451371991976,0.3915835677123872,1780.5098547834325,352.5380643516134,88.51086972703197,126.7530043224348,21210553.12377369,2021,Portuguese_Grand_Prix,R
11,55,80.643,SOFT,8.0,57.38612832251802,68.88805751259032,0.3862125186824208,1721.5074111359788,363.763178310485,75.0771342291179,123.1608028235016,20708593.11015589,2021,Portuguese_Grand_Prix,R
14,66,81.032,HARD,26.0,57.06453704905777,67.93356598091178,0.3981966014500911,1676.7406910130908,367.9473298493258,75.84664815347361,138.43442981559969,20812874.162786867,2021,Portuguese_Grand_Prix,R
16,63,81.496,HARD,38.0,56.670132265221,69.2715629251902,0.3965148665972418,1731.5530541761862,366.7808118836259,83.90477903937476,115.94886203698384,20372542.04959377,2021,Portuguese_Grand_Prix,R
18,59,81.97,MEDIUM,20.0,56.43064734923585,68.09933738733518,0.4267479597352649,1675.0509277710005,349.127091043302,80.11140906390085,132.26927716790885,21017817.84552784,2021,Portuguese_Grand_Prix,R
22,61,82.058,HARD,40.0,56.43653923426286,68.14626506557764,0.3763215328432838,1682.7101936554195,363.6943560678335,90.00709975462338,105.68151886664462,20397038.46371419,2021,Portuguese_Grand_Prix,R
31,34,81.886,HARD,12.0,56.52326442023721,67.88642325661696,0.4110013209133292,1711.0199596681157,356.400595578372,68.52947529066746,126.36919179583576,20226107.4524269,2021,Portuguese_Grand_Prix,R
33,62,80.695,HARD,27.0,57.281534025935926,67.64016133154469,0.3998756036948218,1785.4660809759796,364.4946900092283,87.41453755501104,142.84831144002814,21840897.93460413,2021,Portuguese_Grand_Prix,R
44,47,80.933,HARD,11.0,57.27023442296616,70.092189333985,0.4030000120985206,1744.1877887234573,370.542700087214,77.73816045194336,133.70108729830946,20651474.55966525,2021,Portuguese_Grand_Prix,R
47,61,82.755,HARD,29.0,56.06795209189543,61.88138000691459,0.3996969305570467,1691.191984794564,347.85566731004764,95.78387896765554,125.50843385301783,19849567.621278405,2021,Portuguese_Grand_Prix,R
