Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_per_m,PC1,PC2,PC3
55,45,HARD,2021,Dutch_Grand_Prix,R,75.26,4344.14142198969,-2.2005850954341915,-0.9527000530879244,1.390642936825996
63,57,HARD,2021,Dutch_Grand_Prix,R,75.628,4525.623018322157,-1.779137365547398,1.167320401807577,1.0231847553687725
77,69,SOFT,2021,Dutch_Grand_Prix,R,72.549,4660.422860851156,3.147855344858224,-1.8513396111947467,-0.44298142652123257
88,44,HARD,2021,Dutch_Grand_Prix,R,75.442,4494.55972879706,-0.28903954794461456,0.8945228800857699,0.39756792419609693
99,66,HARD,2021,Dutch_Grand_Prix,R,75.125,4642.6223597109765,-0.5208908358898572,1.8504726071925053,0.8758349826953398
1,38,HARD,2024,Emilia_Romagna_Grand_Prix,R,80.366,7296.720060439675,0.961056239343882,1.3210103904460007,0.8389247195253088
2,55,MEDIUM,2024,Emilia_Romagna_Grand_Prix,R,81.229,7330.112591227465,1.620442093196869,1.6652985567615632,-1.4974351280840759
3,13,HARD,2024,Emilia_Romagna_Grand_Prix,R,81.569,7149.862024977318,-0.671100980277797,1.995244464373523,-0.15984476744338677
4,54,HARD,2024,Emilia_Romagna_Grand_Prix,R,79.994,6368.18612911663,-0.4805283653632368,-1.1198854745378566,2.5276470141445473
10,10,HARD,2024,Emilia_Romagna_Grand_Prix,R,81.371,6710.685522242685,-0.684783461003128,0.9112185362654724,0.5054255467577669
11,52,MEDIUM,2024,Emilia_Romagna_Grand_Prix,R,79.686,6303.685681218346,-0.5352699719048227,-2.1859829441278635,-0.6213036121248618
14,62,SOFT,2024,Emilia_Romagna_Grand_Prix,R,79.004,7630.5327891957195,3.9662838476305855,-0.9589429549113165,-0.7249801208604253
16,27,HARD,2024,Emilia_Romagna_Grand_Prix,R,79.935,6517.319661740666,0.07682620075042047,-0.4305686240940716,0.9733189801732595
18,58,HARD,2024,Emilia_Romagna_Grand_Prix,R,80.57,6313.346386845614,-1.346188120486552,-0.8451211844510779,1.9307711852715186
20,58,HARD,2024,Emilia_Romagna_Grand_Prix,R,81.009,5851.856936066506,-3.7434760924615946,-0.6578315405058194,1.3655299278159039
22,14,HARD,2024,Emilia_Romagna_Grand_Prix,R,80.936,7796.129455719067,1.14467211508096,2.649183591503476,-0.26565392882295136
23,48,MEDIUM,2024,Emilia_Romagna_Grand_Prix,R,81.274,6504.068759958326,-1.4648101178451818,0.20988161944728428,-1.2439719629865031
24,37,MEDIUM,2024,Emilia_Romagna_Grand_Prix,R,81.016,6939.461586063144,-0.48933010418027706,0.6714683714548222,-2.3834562290448154
27,3,MEDIUM,2024,Emilia_Romagna_Grand_Prix,R,81.7,6346.676171792494,-1.9308030720094886,0.02550011555592756,-2.132200103011799
31,37,HARD,2024,Emilia_Romagna_Grand_Prix,R,81.304,6854.828429068292,-0.8383959306489792,0.6550592854597234,0.8661676368154844
44,43,HARD,2024,Emilia_Romagna_Grand_Prix,R,80.331,7221.543897951867,0.6061946089973906,1.2012077211377779,0.8948265403211972
55,63,HARD,2024,Emilia_Romagna_Grand_Prix,R,80.22,6717.503977948199,-0.338065719263304,0.28082985147646194,1.8966984155397884
63,54,MEDIUM,2024,Emilia_Romagna_Grand_Prix,R,78.589,6216.039608612625,0.9811874407647592,-3.9052175834971408,-0.013432042761800704
77,11,HARD,2024,Emilia_Romagna_Grand_Prix,R,81.455,6609.424300529741,-1.0324791607275714,1.522076225269441,0.08107896740913459
81,25,HARD,2024,Emilia_Romagna_Grand_Prix,R,79.907,7307.825980342825,2.889978698276227,0.3276564169955259,1.1172489452556809
1,50,HARD,2022,Saudi_Arabian_Grand_Prix,R,91.772,8427.348705503979,2.5802610754715434,1.3574225818621917,1.2807717785360022
3,34,HARD,2022,Saudi_Arabian_Grand_Prix,R,94.487,7136.1437807871935,-2.603554595867855,-0.600543467159946,1.3299466527459247
4,46,HARD,2022,Saudi_Arabian_Grand_Prix,R,92.753,7645.863469949129,1.4554271628046274,0.4995805762993901,1.5698787575348483
6,9,MEDIUM,2022,Saudi_Arabian_Grand_Prix,R,97.53,8394.188092308123,-1.2640005607792701,3.418414664439916,-4.0190498570277375
10,42,HARD,2022,Saudi_Arabian_Grand_Prix,R,93.468,7049.244092426807,-1.1594320310578288,-1.5737778133472586,2.120275017730867
11,46,HARD,2022,Saudi_Arabian_Grand_Prix,R,92.042,7416.354544085615,0.6616105858908142,-0.9971000728054211,2.2002020587560835
14,33,HARD,2022,Saudi_Arabian_Grand_Prix,R,93.831,7705.340874223481,-0.6972973842513214,1.2916807291719583,0.15705544036995647
16,48,HARD,2022,Saudi_Arabian_Grand_Prix,R,91.634,8321.411699305658,1.9615655343848992,1.258041866076833,1.156819478118081
18,46,HARD,2022,Saudi_Arabian_Grand_Prix,R,94.446,7562.629008358574,-0.8149350504995378,1.4278165517216765,0.9807232061301838
20,48,MEDIUM,2022,Saudi_Arabian_Grand_Prix,R,92.779,7383.830779479167,0.2800165187179629,-1.5111768295130408,-1.330016445406216
23,46,HARD,2022,Saudi_Arabian_Grand_Prix,R,94.368,7810.005180317636,-1.3446146280347457,1.7660204317973878,0.5852259059107978
24,45,HARD,2022,Saudi_Arabian_Grand_Prix,R,93.924,7072.98996012512,-1.3765246131241264,0.024261876523085108,1.3733129029496087
27,47,MEDIUM,2022,Saudi_Arabian_Grand_Prix,R,93.651,7796.709069995036,-0.04686681814778559,-0.044061569642482375,-2.226980084972349
31,46,HARD,2022,Saudi_Arabian_Grand_Prix,R,93.103,7831.98335958144,1.6500797435526229,0.939827315958679,1.3607528476619741
44,47,MEDIUM,2022,Saudi_Arabian_Grand_Prix,R,92.997,8241.681007213412,1.024876022498264,-0.02795843151290046,-2.3211534802613767
55,48,HARD,2022,Saudi_Arabian_Grand_Prix,R,91.905,7592.37043866764,0.7100393877920311,-0.5508985942579493,1.9339776282168804
63,43,HARD,2022,Saudi_Arabian_Grand_Prix,R,92.821,6772.471408139156,-2.3535962393384553,-2.3581120188471147,2.220767225175284
77,31,HARD,2022,Saudi_Arabian_Grand_Prix,R,93.979,7779.652698294164,-0.5411206815228593,1.1290258808482514,0.1019919052707772
1,50,HARD,2024,Saudi_Arabian_Grand_Prix,R,91.773,7176.924000854849,-0.7476564801359433,-0.8452152340823448,1.8564567921123043
2,49,HARD,2024,Saudi_Arabian_Grand_Prix,R,93.026,7250.447266787678,-2.1014410892307516,0.6490230767582746,0.9793865212632897
3,47,HARD,2024,Saudi_Arabian_Grand_Prix,R,93.323,7561.897369317464,-0.7300597257486953,0.9783683426492567,1.097700682047089
4,40,SOFT,2024,Saudi_Arabian_Grand_Prix,R,91.944,7401.25061375565,1.5006310655853754,-1.6732398815659235,-0.7330259696001727
11,37,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.273,6880.719087525546,-0.9664430096242472,-0.9444061196214779,1.58746069401066
14,43,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.387,8119.532110165455,1.3063747687999694,1.8752404897826689,0.7611816003858406
16,50,HARD,2024,Saudi_Arabian_Grand_Prix,R,91.632,7308.560319411596,-0.5938798557413928,-1.1631698677104574,1.9965129685158067
18,5,MEDIUM,2024,Saudi_Arabian_Grand_Prix,R,95.56,7745.016013210392,-2.9859568057043373,2.6102944863676756,-3.8873104059345436
20,47,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.338,7432.174239678818,-0.05194799915029719,-0.19391591924717855,1.6529912735492296
22,44,HARD,2024,Saudi_Arabian_Grand_Prix,R,93.523,8328.488545254615,1.8678086934417324,3.2385905383677165,0.36325150091122554
23,50,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.307,7425.418165191455,0.34102134323691713,0.3758394888018303,1.5619826226171398
24,49,SOFT,2024,Saudi_Arabian_Grand_Prix,R,92.208,7061.07242244604,-0.4798392000796157,-2.6681737216915806,-0.6214217231437253
27,49,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.366,7494.650539533872,-0.7317582387079654,-0.4648297980295051,0.8945865536249393
31,48,HARD,2024,Saudi_Arabian_Grand_Prix,R,93.481,7536.312205855216,-1.2205209409668172,1.5211687356124084,0.6891039664548351
38,50,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.186,7033.481727011452,-0.2234723978391263,-0.6632676328643926,1.9767452823307146
44,38,SOFT,2024,Saudi_Arabian_Grand_Prix,R,91.746,7352.185354833017,-0.04100178862842924,-2.076053424588494,-1.0247717286480282
63,42,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.254,9096.116926818479,4.06282381459181,3.045445409265432,0.4624307687193033
77,49,SOFT,2024,Saudi_Arabian_Grand_Prix,R,92.706,7349.32647393305,-0.7183983134351344,-1.7358309834613774,-0.8906926876623386
81,45,HARD,2024,Saudi_Arabian_Grand_Prix,R,92.31,8225.51162166812,1.9352994623429127,1.2618087990596643,1.2284254746206293
1,30,HARD,2022,French_Grand_Prix,R,97.491,7426.570179984511,2.050491121426691,1.0106548890128997,0.7407162405932435
3,27,HARD,2022,French_Grand_Prix,R,99.133,7004.835176793054,-1.2411818118699944,0.3109020767501916,0.6318356277637375
4,43,HARD,2022,French_Grand_Prix,R,99.037,5836.695101383153,-4.404962549169138,-1.8249775956554128,1.7497484255233993
5,43,HARD,2022,French_Grand_Prix,R,99.044,6548.764830407029,-2.6882590728840574,-0.18327130252589174,1.1300096568338376
6,40,MEDIUM,2022,French_Grand_Prix,R,99.65,7252.91786026036,0.349766286997679,1.4160738220169446,-2.7804179460842215
10,53,MEDIUM,2022,French_Grand_Prix,R,98.786,6506.558395687024,-0.17880875823312786,-1.7355739638696608,-0.11806423054566231
11,45,HARD,2022,French_Grand_Prix,R,97.78,7527.2275294346855,2.319417811904381,1.2040125281742198,1.213415228073944
14,53,HARD,2022,French_Grand_Prix,R,98.16,6940.59209067816,0.6161145133471451,0.32332235751862815,1.7100762779639354
16,4,MEDIUM,2022,French_Grand_Prix,R,98.088,7031.596202910126,1.5910318797059526,-0.9049920068387525,-1.3966319608642912
18,52,HARD,2022,French_Grand_Prix,R,99.185,6645.401642332967,-2.1290751287376963,0.480181713979319,1.2598948466305429
20,11,HARD,2022,French_Grand_Prix,R,99.265,6690.193929598668,-1.005176750527979,0.22605904322753548,0.5596757492638901
22,4,MEDIUM,2022,French_Grand_Prix,R,100.216,7375.074156802776,-0.35728382039628565,1.3417915783565304,-2.695081153189498
23,53,HARD,2022,French_Grand_Prix,R,99.199,6700.195868428311,-1.7943125266025701,0.561726734099162,1.2352614938077837
24,25,HARD,2022,French_Grand_Prix,R,99.368,6952.156494368617,-1.2966658207475295,1.2773505148207713,-0.07345034968489558
31,53,HARD,2022,French_Grand_Prix,R,98.684,6956.790078309235,-0.10778648607276929,1.42111750168913,1.0980909083012134
44,30,HARD,2022,French_Grand_Prix,R,97.668,7113.577654627225,1.1343289872601552,0.5695473720083317,0.8544317373470377
47,48,HARD,2022,French_Grand_Prix,R,99.068,7159.86216159242,0.07557108968561359,1.910914555216459,0.6984392254792131
55,51,MEDIUM,2022,French_Grand_Prix,R,95.781,6577.133135640446,1.8874297760267988,-3.5101248378877425,-0.22038632951875856
63,51,HARD,2022,French_Grand_Prix,R,97.548,6967.160549916448,1.084939352649078,0.025100348498565645,1.7661212902506658
77,52,MEDIUM,2022,French_Grand_Prix,R,97.963,7047.583754174139,2.2891004142092,0.7729737174769904,-1.7108872726390862
1,30,HARD,2024,Dutch_Grand_Prix,R,74.752,6778.758920432376,0.025329140061809495,-0.1834316090988536,0.9976616517623671
2,26,HARD,2024,Dutch_Grand_Prix,R,75.539,7242.001978225663,-0.12580556342354945,2.694393811392821,-0.40795773838105265
3,52,HARD,2024,Dutch_Grand_Prix,R,75.222,7148.005885562823,1.4084645048130433,2.728783609225254,0.5448791818684177
4,72,HARD,2024,Dutch_Grand_Prix,R,73.817,7021.286276174872,1.0298831123402286,-0.6491461231685981,2.414911211784626
10,54,HARD,2024,Dutch_Grand_Prix,R,74.855,7372.760169213887,2.1175282845740453,1.7670857786389218,0.9223636685001353
11,69,HARD,2024,Dutch_Grand_Prix,R,74.587,7112.930740923365,0.12406140587185065,0.4668251357416391,1.6484867135261045
14,34,HARD,2024,Dutch_Grand_Prix,R,74.758,6557.678321228289,-1.4126895728947146,-0.7820506922554903,1.0090035083922186
16,62,HARD,2024,Dutch_Grand_Prix,R,74.585,6606.447479352347,-0.9532304229417347,0.6849986892258898,1.3687024430560855
18,51,HARD,2024,Dutch_Grand_Prix,R,75.255,7176.399196512288,1.1757514602203443,1.075492817314358,1.1201929298231887
20,42,MEDIUM,2024,Dutch_Grand_Prix,R,74.954,6634.7336252637215,-1.0773645882146847,-1.4328275131019896,-1.5425909432264586
22,16,MEDIUM,2024,Dutch_Grand_Prix,R,75.552,7505.13101081889,0.7042809230727956,1.4309740273574278,-2.5805621670182965
23,71,MEDIUM,2024,Dutch_Grand_Prix,R,74.434,6469.181556724637,-1.763857031379315,-2.260789776195597,-0.7817024361024398
24,67,SOFT,2024,Dutch_Grand_Prix,R,75.724,6534.5537629309665,-2.653913855334603,-1.3223175442600563,-0.759916263543241
27,59,HARD,2024,Dutch_Grand_Prix,R,75.657,7329.095355812707,-0.8996428193464383,2.802913966939602,0.6392105332728043
31,50,HARD,2024,Dutch_Grand_Prix,R,75.39,7450.074327735302,-0.08518693098740768,2.7008541823950707,0.09219669021310664
44,62,SOFT,2024,Dutch_Grand_Prix,R,73.878,6407.866373227962,-0.37760968825097757,-4.123411614566466,0.6959306267266108
55,40,HARD,2024,Dutch_Grand_Prix,R,74.117,7178.48294095498,0.2031491546082888,0.02840571177371178,0.8630161746744998
63,57,SOFT,2024,Dutch_Grand_Prix,R,73.927,7164.136743336086,2.9831541292339288,-2.1625352369363817,-0.010920927736956609
77,45,MEDIUM,2024,Dutch_Grand_Prix,R,75.822,6824.256474127862,-1.3379541672795026,-0.06178527386935346,-2.0953423914990945
81,36,HARD,2024,Dutch_Grand_Prix,R,74.237,6598.016579374986,0.23870134051370834,-1.041822295549503,1.2614700101971277
1,54,HARD,2022,Miami_Grand_Prix,R,91.361,6661.68720090448,-0.9594279598794275,-1.9293396606234676,2.2355642365075017
3,56,SOFT,2022,Miami_Grand_Prix,R,93.265,6995.10647641024,-1.132883294183562,-1.382435352113011,-0.8644478847886103
4,37,HARD,2022,Miami_Grand_Prix,R,93.411,6844.211277187577,-2.0973355569413887,-0.15856416393877393,0.9643652842955037
5,50,MEDIUM,2022,Miami_Grand_Prix,R,93.479,7433.812324408906,-0.5826253504629408,0.17597700401452646,-2.1277374171358843
6,53,MEDIUM,2022,Miami_Grand_Prix,R,94.169,6822.905646192037,-1.1673708380720365,0.2424058805781551,-1.900210539019072
10,38,HARD,2022,Miami_Grand_Prix,R,94.487,7938.246827370023,2.2250214199812732,2.5616654561539667,0.6832411013140266
11,54,MEDIUM,2022,Miami_Grand_Prix,R,91.819,7810.558864624136,2.1739344010638004,-0.2500820292754238,-1.5728286532605615
14,53,HARD,2022,Miami_Grand_Prix,R,93.331,7317.507250279489,0.43516528470707944,1.0956414222858177,1.6012111178510813
16,53,HARD,2022,Miami_Grand_Prix,R,91.488,7920.249446422953,2.3940229105375193,1.1949624982599079,1.179550329341415
18,52,MEDIUM,2022,Miami_Grand_Prix,R,93.312,7092.2197876926975,-1.108384823807021,-0.6295831848463759,-1.7750230876238626
20,52,MEDIUM,2022,Miami_Grand_Prix,R,93.511,7080.475322672692,-0.6199646435716543,-0.9135799608538611,-1.6082464801724574
22,55,SOFT,2022,Miami_Grand_Prix,R,93.035,7367.522728055707,1.2673467469699398,-0.5695024747026479,-0.7870654682291571
23,57,HARD,2022,Miami_Grand_Prix,R,93.447,7651.908071522453,1.3846472534171868,2.1119211635519566,1.446200960467499
24,4,MEDIUM,2022,Miami_Grand_Prix,R,95.731,6784.358393702255,-2.898118407247827,0.5356581946031842,-2.7255009965589476
31,56,SOFT,2022,Miami_Grand_Prix,R,93.163,6784.242311137136,-1.3564734815554056,-1.749133845385041,-0.7394264022804692
44,55,HARD,2022,Miami_Grand_Prix,R,92.941,7477.020239444491,0.33250984914839415,1.3465057922611354,1.0932339594447362
47,57,MEDIUM,2022,Miami_Grand_Prix,R,92.528,6567.235354543896,-0.15876686409169447,-2.9489597833581396,-0.8868459904321232
55,56,HARD,2022,Miami_Grand_Prix,R,91.79,7389.440950942552,1.5028491131513115,0.8437335629242027,1.2671890081883654
63,56,MEDIUM,2022,Miami_Grand_Prix,R,92.195,7492.355448101915,2.3608011341747575,-0.16670587257459946,-1.3795819794664044
77,56,HARD,2022,Miami_Grand_Prix,R,93.184,6576.496047000407,-1.9482488532661302,-0.5498418421063468,1.6182964673776914
1,48,HARD,2024,British_Grand_Prix,R,88.952,7091.380213119396,-0.30743947234637603,-0.9818953918497151,1.968605206729871
2,42,SOFT,2024,British_Grand_Prix,R,89.972,7065.150257962646,-1.6956238718260113,-1.5165983117854753,-1.2192841763435058
3,47,SOFT,2024,British_Grand_Prix,R,90.735,7292.410295514696,-1.2007168744443812,-0.8804147874477414,-0.3669912736597056
4,43,SOFT,2024,British_Grand_Prix,R,89.262,7396.374312070977,0.576079763433875,-2.328544344824932,-0.13794309234530608
11,50,SOFT,2024,British_Grand_Prix,R,89.707,6788.228589046507,-1.0604622739873297,-2.6879703963859978,-0.6486696148486621
14,47,MEDIUM,2024,British_Grand_Prix,R,89.71,7524.008040056245,-0.32118196248929326,-0.6225602723489388,-1.1832022831160367
16,43,SOFT,2024,British_Grand_Prix,R,89.748,7696.632472097829,0.7055013166236724,-1.0982428656072962,-0.685249806924794
18,46,MEDIUM,2024,British_Grand_Prix,R,89.897,8331.797996806581,3.358327939636291,1.6303732253734784,-1.8457459254810409
20,42,SOFT,2024,British_Grand_Prix,R,90.093,7200.495571424509,-0.6272935436583196,-1.7745186279883465,-0.7099758583832142
22,43,SOFT,2024,British_Grand_Prix,R,90.229,7235.9521939061815,-1.4879153178188265,-1.7196119546169302,-0.8248293280303362
23,52,MEDIUM,2024,British_Grand_Prix,R,89.718,7857.733556677251,1.060228640251685,0.855964123729563,-0.9041538232111146
24,43,SOFT,2024,British_Grand_Prix,R,91.014,8237.414873118207,1.22383843450375,1.6839332104488949,-1.6696583621997168
27,43,SOFT,2024,British_Grand_Prix,R,89.836,7194.517755430598,-0.7985313155516721,-2.196061235048991,-0.26767917179751183
31,46,MEDIUM,2024,British_Grand_Prix,R,90.875,7127.155610658376,-2.224220617245618,0.25440836904799513,-1.989288812673696
44,45,SOFT,2024,British_Grand_Prix,R,89.438,8355.122590351397,3.8039185897943866,0.5600667436574083,-0.7831696155852864
55,52,SOFT,2024,British_Grand_Prix,R,88.293,7632.469449214909,2.7443631321197,-2.5528921423382487,0.03566495441288211
63,3,MEDIUM,2024,British_Grand_Prix,R,91.298,7275.574474810763,-2.8019562347221183,-0.18582130064123292,-2.459261442850629
77,44,SOFT,2024,British_Grand_Prix,R,91.277,8188.702564484029,1.2234388031139503,2.276573671065748,-1.9015632171171448
81,51,MEDIUM,2024,British_Grand_Prix,R,88.748,7885.187168292418,2.1296428178191302,-0.848978634693592,-0.1324786598234307
1,42,SOFT,2023,British_Grand_Prix,R,90.275,7323.911156332055,3.4686661758583983,-1.7105182364933789,-0.13406088937574576
2,42,SOFT,2023,British_Grand_Prix,R,91.699,7132.203921172445,0.00024452038194504967,-0.7439602312016822,-1.0796264765150028
4,43,HARD,2023,British_Grand_Prix,R,90.543,7336.635983688646,1.4452120277335927,0.07481995615219829,0.8823886697911236
10,42,SOFT,2023,British_Grand_Prix,R,91.539,7448.932692739648,0.42736069889438766,-1.063255198523081,-0.7637977254057053
11,51,SOFT,2023,British_Grand_Prix,R,90.914,7053.484841957239,1.7425717427908813,-0.7397479204738237,0.13404423582166583
14,48,SOFT,2023,British_Grand_Prix,R,91.338,7455.586146722877,1.272648721501353,-0.5143814509972234,-0.5691641843778433
16,48,MEDIUM,2023,British_Grand_Prix,R,91.255,7387.382155180498,1.5615086930152142,0.1773380119827457,-1.5255750027265569
18,42,SOFT,2023,British_Grand_Prix,R,91.508,7335.9668513791685,1.298117609267783,-1.1600513262743353,-0.5008922997810463
20,29,MEDIUM,2023,British_Grand_Prix,R,93.356,7083.898143262323,-1.9743665983868703,1.2163114335829925,-1.2327146685797967
21,48,SOFT,2023,British_Grand_Prix,R,92.353,6845.350768528534,-1.7517536484654985,-1.622291550667906,-0.5781711197882246
22,48,SOFT,2023,British_Grand_Prix,R,92.084,6866.487227237086,-0.8138464377639248,-1.9416071092298028,-0.15444854410075456
23,41,SOFT,2023,British_Grand_Prix,R,91.273,7194.931650157048,0.8501539527677897,-0.5629489375703515,-1.0229345203505606
24,48,SOFT,2023,British_Grand_Prix,R,91.769,7019.019349990004,0.3802904347021915,-1.3265492967908452,-0.46896075261962117
27,52,SOFT,2023,British_Grand_Prix,R,91.776,7373.7216650934615,0.2959390453739173,0.1981496902841533,-0.9302543512316609
31,4,SOFT,2023,British_Grand_Prix,R,93.941,6423.5886955706765,-5.10911229140577,0.055811824397803404,-2.716474577229091
44,43,SOFT,2023,British_Grand_Prix,R,90.545,7437.206117154938,1.773799238950465,-1.0771725224548112,-0.7575871001163328
55,51,HARD,2023,British_Grand_Prix,R,91.366,7044.715141792384,-0.5501316392508212,1.288137663168338,1.2936003919369063
63,41,MEDIUM,2023,British_Grand_Prix,R,91.124,6941.651480993409,-0.06823617630427647,-1.6066952406425856,-1.1765376505648633
77,52,SOFT,2023,British_Grand_Prix,R,91.852,7488.036208706249,0.8425571526459844,1.2632463816147599,-1.3627158316403774
81,41,HARD,2023,British_Grand_Prix,R,90.85,6767.8968405214155,-0.4854386743786332,-1.9368053438354909,1.8103763051736774
1,51,HARD,2023,Azerbaijan_Grand_Prix,R,104.232,6803.256314734889,0.8468180597534596,0.015609866653258437,1.537331865532964
2,49,HARD,2023,Azerbaijan_Grand_Prix,R,106.501,8324.668024229488,1.8007785519069006,3.623060419159411,0.0823178543517126
4,49,HARD,2023,Azerbaijan_Grand_Prix,R,105.738,6861.826286206912,-0.38822239903197375,0.3334312758491059,1.3218710654458914
10,47,HARD,2023,Azerbaijan_Grand_Prix,R,105.54,7003.967769150684,-0.23707135164651558,0.588645819607569,0.6918549286474286
